Unnamed: 0	toxic_sentence	neutral_sentence	lang	toxic_fluency	neutral_fluency	fluency_score	content_score	toxic_pairwise_score
158	 можеш послати мене нахуй, якшо хочеш.	 можеш до мене , якшо хочеш.	uk	1.0	1.0	1	0	1.0
166	 в мене на минулому тижні було замовлення, одразу нахуй послав.	 в мене на минулому тижні було замовлення, одразу ж послав.	uk	1.0	1.0	1	1	1.0
176	Поки я спала та мочила жопу в морі, ви пиздякали про айфон.	Поки я думала та мочила , в мене ви слів про айфон.	uk	1.0	1.0	1	0	1.0
183	Я хочу вивчити ще багато мов, але ж блядь.	Я хочу вивчити ще багато мов, але ж 	uk	1.0	1.0	1	1	1.0
186	Хвала небесам, що мені похуй на укладку	Хвала небесам, що мені взяли на укладку	uk	1.0	1.0	1	0	1.0
188	'Я ахуєла і не вихуїлаЯк видалити пам''ять'	'Я так і не маю пам''ять'	uk	0.5	1.0	1	0	1.0
203	 блядь, жінко, там і тридцятник недалеко.	 - жінко, там і тридцятник недалеко.	uk	1.0	1.0	1	1	1.0
207	Тому унилоє гавно залишається в КП, а я відправляюсь в путь.	Тому унилоє все в КП, а я відправляюсь в путь.	uk	1.0	1.0	1	1	1.0
214	Бісять гуманітарії, бісять технарі, усі бісять блять, ідіть нахуй	Бісять гуманітарії, усі технарі, усі . 	uk	1.0	1.0	1	0	1.0
215	Холодно стало, дєвок нє сталоПтічкі гавно перєсталі клєватьНе комфортно курити на балконі блять	Холодно стало, дєвок нє сталоПтічкі вже перєсталі клєватьНе комфортно стало на балконі 	uk	1.0	0.5	0	0	1.0
218	Боже як скучно, нормальна людина вже пішла б спать, НО НЄТ, Віка ж спала півдня і тепер хуй засне	Боже як скучно, нормальна людина вже пішла б спать, НО НЄТ, Віка ж тут і тепер 	uk	1.0	1.0	1	1	1.0
222	І рибку, і на хуй, та?	І рибку, і на що та?	uk	1.0	1.0	1	0	1.0
231	Я знаю, дякуюЩе мудака забула...ну і послати мене нахуй	Я знаю, дякуюЩе не забула...ну і в мене 	uk	1.0	1.0	1	0	1.0
233	От вам моя експертна думка: ніхуя англійці не розуміють в революціях!	От вам моя експертна думка: чому англійці не були в революціях!	uk	1.0	1.0	1	0	1.0
236	"почуте днями біля екс-тудора: ""бог триєдиний, блядь"""	"почуте днями від екс-тудора: ""бог триєдиний, "	uk	1.0	1.0	1	1	1.0
246	пиздуйте в вк ті дєла обговорювати	 в вк ті будуть обговорювати	uk	1.0	1.0	1	0	1.0
247	Що це твоя, блять, хата, а отже ти можеш хоч і бомжа привести.	Що це твоя, твоя хата, а отже ти можеш хоч і бомжа привести.	uk	1.0	1.0	1	1	1.0
249	На скільки справ ще не покладено хуй!	На скільки населення ще не покладено 	uk	1.0	1.0	1	0	1.0
253	блять як сенс життя с:	 як сенс ировать с:	uk	1.0	0.5	0	0	1.0
264	 предмет не важливий, тож похуй.	 предмет не важливий, тож 	uk	1.0	1.0	1	0	1.0
265	Потягів без орущих піздюків не існує.	Потягів без орущих людей не існує.	uk	1.0	1.0	1	0	1.0
269	Блять, ви такі кумедні що пізда.	 ви такі кумедні що 	uk	1.0	1.0	1	1	1.0
272	Замовила, відправили....сукаааа чого ж в найкращих забирають життя...	Замовила, відправили....сукаааа це ж в найкращих роках життя...	uk	1.0	1.0	1	0	0.6666666666666666
275	Ні, не розумієте(Відсилка до хуйової реклами)	Ні, не розумієте(Відсилка до списку реклами)	uk	1.0	1.0	1	0	1.0
278	пиздуй спати, бо подзвоню в 5 і ніхуя ти ващж не виспишся	 спати, бо подзвоню в 5 і і ти ващж не виспишся	uk	0.5	0.5	1	0	1.0
306	На хуй зранку краще заходить	На что краще заходить	uk	1.0	1.0	1	0	1.0
311	"Ната, ти пізда""Або просто бесіда з Натою і Владом."	Ната, ти , бесіда з ним і Владом.	uk	1.0	1.0	1	0	1.0
313	мене і так ніхто не трахне.	мене і меня ніхто не 	uk	1.0	1.0	1	0	1.0
317	Може кинути все нахуй і вступити на театральний?	Може кинути все , і вступити на театральний?	uk	1.0	1.0	1	1	1.0
319	Не зря, ой сука не зря зробив шенген на 5 років	Не зря, ой , не зря зробив шенген на 5 років	uk	1.0	1.0	1	1	1.0
323	так, блять, де вічний двигун	так, там де вічний двигун	uk	1.0	1.0	1	1	1.0
332	"експертний висновок роботи Фоменка від : ""Міг би тоді і Бойка випустити. мудак"" #UKRPOL"	"експертний висновок роботи Фоменка від : ""Міг би тоді і Бойка випустити. "" #UKRPOL"	uk	1.0	1.0	1	1	1.0
348	Не думала, що боляче намагатись бути поряд коли людині похуй,або ж кохати її 	Не думала, що боляче намагатись бути поряд коли людині похуй,або ж кохати її 	uk	1.0	1.0	1	1	0.5
363	ох, тримайся. в мене теж зараз період пиздеця, хай стане краще.	ох, тримайся. в мене теж в період и краще.	uk	1.0	1.0	1	0	1.0
372	Усе хуйня, а красива білизна - то святе.	Усе , а красива білизна - то святе.	uk	1.0	1.0	1	0	1.0
373	'жопа. навіть я колись це ім''я вживав) але я не дописав ту річ)'	 навіть я колись це ім''я вживав) але я не дописав ту річ)'	uk	1.0	1.0	1	1	1.0
377	Я і не квжу, що йому похуй, чи зющо він неякісно зробив роботу.	Я і не квжу, що йому робити чи зющо він неякісно зробив роботу.	uk	0.5	0.5	1	0	1.0
379	Усвідомити всю їбанутість власних вчинків.	Усвідомити всю вартість власних вчинків.	uk	1.0	1.0	1	0	1.0
380	"Дайте мені мужика, котрий не доводитиме мене до сліз, і я скажу ""Що це за хуйня?"	"Дайте мені мужика, котрий не доводитиме мене до сліз, і я скажу ""Що це за "	uk	1.0	1.0	1	1	1.0
385	та блять ноги витирають, а я терпіти маю	та мені ноги витирають, а я терпіти маю	uk	1.0	1.0	1	1	1.0
399	Просто зберігаю картинки і хуярю :D	Просто зберігаю картинки і все :D	uk	1.0	1.0	1	1	1.0
400	похуй. я офіційно на 4 курсі і в мене є стипендія. все решта - похуй	. я офіційно на 4 місяці і в мене є стипендія. все решта - 	uk	1.0	1.0	1	0	1.0
406	чомусь є купа адекватних людей, які після дємбєля не бухають в формі і не розказуютб як трахали когось під Луганськом	чомусь є купа адекватних людей, які після дємбєля не бухають в формі і не розказуютб як били когось під Луганськом	uk	1.0	0.5	0	1	1.0
408	 я теж, але бля, той, кого хочу, або в іншій країні, або не хоче мене.	 я теж, але не той, кого хочу, або в іншій країні, або не хоче мене.	uk	1.0	1.0	1	1	1.0
411	ну бо воно годне було хоть і хуйня	ну бо воно годне було хоть і 	uk	1.0	1.0	1	1	1.0
414	не лижіть один одному тут сраки	не лижіть один одному тут 	uk	1.0	1.0	1	1	1.0
419	А шукати програмістів в твітері, це як шукати шлюх в супермаркеті.	А шукати програмістів в твітері, це як шукати продукти в супермаркеті.	uk	1.0	1.0	1	0	1.0
420	В мене так мало грьобаних друзів у цьому сраному житті, реально, як пальців на одній руці.	В мене дуже мало було друзів у цьому всьому житті, реально, як пальців на одній руці.	uk	1.0	1.0	1	1	1.0
428	Зранку як прокинусь вже ж буде готове?	Зранку як прокинусь вже ж буде готове?	uk	1.0	1.0	1	1	0.5
435	"Я бачу,  фавить усе, де фігурують слова ""хуй"", ""мудак"" і ""підор""."	"Я бачу,  фавить усе, де фігурують слова ""хуй"", ну і ""підор""."	uk	1.0	1.0	1	1	0.6666666666666666
449	Самі дрочите , то явно не злизуєте потім, а як дівчина, то всьооооо, ти мене не любиш.	Самі так , то явно не злизуєте потім, а як дівчина, то всьооооо, ти мене не любиш.	uk	1.0	1.0	1	1	1.0
450	бля( ні, ну як так можна!	 ні, ну як так можна!	uk	1.0	1.0	1	1	1.0
455	Може це для різноманітності перестати поводитися як мудак і ображати людей?	Може це для різноманітності , поводитися як треба і ображати людей?	uk	1.0	1.0	1	0	1.0
457	Досі так незручно, це просто пиздець, вчасно я в Карму прийшов канєшн	Досі дуже незручно, це дуже вчасно я в Карму прийшов канєшн	uk	0.5	0.5	1	1	1.0
460	та я нарешті ту шарагу блядську закінчу і від липня я вся твоя)	та я нарешті ту шарагу свою закінчу і від липня я вся твоя)	uk	1.0	1.0	1	1	1.0
461	ну 7 +-, поки ще дойшовтака хуйня	ну 7 +-, поки ще дойшовтака 	uk	0.5	0.5	1	1	1.0
475	а в Львові, то ж блять вважай БігТвіттор із вочінг ю)))	а в Львові, то ж не вважай БігТвіттор із вочінг ю)))	uk	1.0	1.0	1	0	1.0
479	от шо значіть стараться, коли дєлаєш хуйню.	от шо значіть , коли дєлаєш 	uk	1.0	1.0	1	0	1.0
485	Твою на ліво, я так кожного сранку прокидаюся і без жахіть.	Твою на ліво, я ж кожного разу прокидаюся і без жахіть.	uk	1.0	1.0	1	1	0.6666666666666666
491	Уявляю, у якому пиздеці ми б жили, якби у нас корупції не було.	Уявляю, у якому світі ми б жили, якби у нас цього не було.	uk	1.0	1.0	1	0	1.0
500	надвігающійся, як жопа, дедлайн, знаєтє-лі, стимулює...	надвігающійся, як на дедлайн, знаєтє-лі, стимулює...	uk	1.0	1.0	1	1	1.0
502	Блять, да заїбали обертатись на мене в маршрутці.	 да , на мене в маршрутці.	uk	1.0	1.0	1	0	1.0
506	Ну привіт вечір, зараз я тебе бездарно проїбу.	Ну привіт вечір, а я тебе бездарно 	uk	1.0	1.0	1	0	1.0
507	Я: АХАХАХАХАХАХАХАХ * і ще довго істерично ржу, ібо дофіга всякого*	Я: АХАХАХАХАХАХАХАХ * і ще й істерично ржу, ібо 	uk	1.0	0.5	0	0	0.6666666666666666
508	Читаєш, і ніби це ти сдихаєш від незрозумілої хуйні, а не головний герой.	Читаєш, і ніби це ти сдихаєш від незрозумілої , а не головний герой.	uk	1.0	1.0	1	1	1.0
518	Напевно, потрібно починати забивати хуй на нихЩо я, власне, і буду намагатись робити	Напевно, потрібно починати працювати на нихЩо я, власне, і буду намагатись робити	uk	1.0	1.0	1	0	1.0
521	В смислі блять не хоче?	В смислі чого не хоче?	uk	1.0	1.0	1	1	1.0
535	Зараз згадую та відчуваю неабиякий сором: співаю-то я хуйово.	Зараз згадую та маю неабиякий сором: співаю-то я 	uk	1.0	1.0	1	0	1.0
536	Знову купила нові - а вони теж хуйня.	Знову купила нові - а вони теж 	uk	1.0	1.0	1	0	1.0
557	вуахаха іба нєхуй мене кусати скотина!	вуахаха іба ти мене кусати 	uk	1.0	0.5	0	0	1.0
564	Слухайте музику в навушниках, А НЕ ЧЕРЕЗ ДИНАМІК БЛЯТЬ!	Слухайте музику в навушниках, А НЕ ЧЕРЕЗ ДИНАМІК 	uk	1.0	1.0	1	1	1.0
565	Бля,такк ти поводишся так же як ті курви,що зайшли до кімнати Джанк...	Бля,ак ти поводишся так же як ті курви,що зайшли до кімнати Джанк...	uk	0.5	1.0	1	1	0.3333333333333333
574	Ссала на їбало того, хто думав, що комусь цікаво, що там лайкають інші.	 на думку того, хто думав, що комусь цікаво, що там лайкають інші.	uk	1.0	1.0	1	0	1.0
578	Україна таки трошк крутить педалі (доки нє накідалі гг) але до цивілізованого світу ще срать і срать.	Україна таки трошк крутить голову (доки нє т гг) але до цивілізованого світу ще далеко і далеко.	uk	0.5	1.0	1	1	1.0
588	Я увесь вечір стібав накшталт: дали субсидію? малаццьі. хуйня ето, главноє, щто Порох в офшори вьівєл тобі тьіщщі доляров.	Я увесь вечір стібав накшталт: дали субсидію? малаццьі. А ето, главноє, щто Порох в офшори вьівєл тобі тьіщщі доляров.	uk	0.5	0.5	1	1	1.0
589	какова хуя?! нічо што я тут?	какова хуя?! нічо што я тут?	uk	1.0	1.0	1	1	0.5
591	Як би так смішно шуткануть, щоб усі зрозуміли як мені хуйово цього грьобаного ранку?	Як би мені шуткануть, щоб усі зрозуміли як мені тяжко цього самого ранку?	uk	1.0	1.0	1	1	1.0
594	 блять, ти тупо мої думки читаєш :)	 а ти тупо мої думки читаєш :)	uk	1.0	1.0	1	1	1.0
599	Як людина, в якої від спеки піт скоро почне крапати з очей, прошу грози, просто блять дощу з блискавками.	Як людина, в якої від спеки піт скоро почне крапати з очей, прошу грози, або дощу з блискавками.	uk	1.0	1.0	1	1	1.0
