Unnamed: 0	toxic_sentence	neutral_sentence	lang	toxic_fluency	neutral_fluency	fluency_score	content_score	toxic_pairwise_score
2179	سلام عليكم وجمعة مباركة ونسأل الله العفو والمغفرة. بنظر هؤلاء الشيعي كافر وحلال الدم والمال،ولهذا ترك…	سلام عليكم وجمعة مباركة ونسأل الله العفو والمغفرة. بنظر هؤلاء الشيعي وحلال الدم والمال،ولهذا ترك...	ar	1.0	1.0	1	1	0.6666666666666666
2180	أنا لست بحاجة إلى ذكر كل كلمة غبية.	أنا لست بحاجة إلى ذكر كل كلمة سيئة.	ar	1.0	1.0	1	1	1.0
2185	إنه فاسق غير مألوف بالنسبة لعضو حزب الديمقراطيين.	إنه غير مألوف بالنسبة لعضو حزب الديمقراطيين.	ar	1.0	1.0	1	1	1.0
2199	العرب اتقدمو وبقوا شراميط 😋 😋	العرب اتقدمو وبقوا ضعيف 😋 😋	ar	1.0	1.0	1	1	1.0
2200	اليس هم نفسهم الي ارسلهم قردوغان لليبيا واليس هم نفسهم من ارسلهم لقتل الاكراد والعراقيي…	اليس هم نفسهم الي ارسلهم أردوغان لليبيا واليس هم نفسهم من ارسلهم لقتل الاكراد والعراقيي...	ar	1.0	1.0	1	1	1.0
2206	كل تبن بس يا لحجي	كل تبن بس يا ناس	ar	1.0	1.0	1	0	1.0
2208	حسناً، تباً لك، أيها الأحمق، اتمنى موتك، سأقتلك.	حسناً، اتمنى موتك، سأقتلك.	ar	1.0	1.0	1	1	1.0
2211	انت قلت شراميط شو بدي قول بعد في وصف تاني	انت قلت شو بدي قول بعد في وصف تاني	ar	1.0	1.0	1	1	1.0
2214	يلعن امك مو على اساس اكل للبسس كيف صارت نومه؟؟؟؟؟؟	مو على اساس اكل للبسس كيف صارت نومه؟؟؟؟؟؟	ar	1.0	1.0	1	1	1.0
2219	رزق الهبل عالمجانين آه يا هبيلة	رزق عالمجانين آه	ar	1.0	1.0	1	1	1.0
2220	الرئيس النرجسي السلبي بالنسبة لك!	الرئيس النرجسي السلبي بالنسبة لك!	ar	1.0	1.0	1	1	0.5
2228	أنا أعلم، أنا متعصب فظيع، قاتل ظالم بالولادة.	أنا أعلم، أنا متعصب، قاتل ظالم بالولادة.	ar	1.0	1.0	1	1	1.0
2235	"حلوة كلمك ""مقارنتاً "" اعرف لغتك يا جاهل اولاً😂😂😂"	"حلوة كلمك ""مقارنتاً "" اعرف لغتك اولاً😂😂😂"	ar	1.0	1.0	1	1	1.0
2249	الليرة التركي بيتم اغتصابها وهتك عرضها قردوغان هيهجم على الخط الأحمر لانها المنقذ له ولاقتصاده الهش	الليرة التركي بيتم اغتصابها وهتك عرضها أردوغان هيهجم على الخط الأحمر لانها المنقذ له ولاقتصاده الهش	ar	1.0	1.0	1	1	1.0
2250	شكرا لكم على إضاعة الوقت في الدنيا لتظهروا جهلكم الفائق .	شكرا لكم على إضاعة الوقت في الدنيا لتظهروا جهلكم الفائق .	ar	1.0	1.0	1	1	0.5
2255	يا له من وجهة نظر بائسة وغير ناضجة لديك!	يا له من وجهة نظر غير ناضجة لديك!	ar	1.0	1.0	1	1	1.0
2257	لكنك توافق على أن رجل مجنون مثل الأسد يستخدم غاز السارين على مواطنيه.	لكنك توافق على أن رجل مثل الأسد يستخدم غاز السارين على مواطنيه.	ar	1.0	1.0	1	1	1.0
2260	من شجعت الاهلي وهذي العلامات كلها فيني يلعن ابوك فريق	من شجعت الاهلي وهذي العلامات كلها فيني يرحمك فريق	ar	1.0	1.0	1	1	0.8333333333333334
2261	اللعنة هل حدث للمسيرة؟	هل حدث للمسيرة؟	ar	1.0	1.0	1	1	1.0
2275	قتلتم انبل واطهر رجل عرفته الساحة الاسلاميه وانتم يامدعين القيادة تتفرجون ألا لعنة الله عليكم وعلى من والاكم	قتلتم انبل واطهر رجل عرفته الساحة الاسلاميه وانتم يامدعين القيادة تتفرجون ألا الله عليكم وعلى من والاكم	ar	1.0	1.0	1	1	1.0
2279	أتمنى أن يضربوا بعضهم البعض ياسخيف	أتمنى أن يضربوا بعضهم البعض	ar	1.0	1.0	1	1	1.0
2285	غرامة على عدم لبس الكمامة وحظر 24 ساعة يومي الجمعة والسبت، حكومة قحاب مفيهاش شك هادي	غرامة على عدم لبس الكمامة وحظر 24 ساعة يومي الجمعة والسبت، حكومة مفيهاش شك هادي	ar	1.0	1.0	1	1	1.0
2291	يلعن ابوك ويلعن ابو ياللي بيتطاول على السيد حسن قائد المقاومه ويتطاول على رجال الرجال ويلعن ابو ا	يرحمك ياللي بيتطاول على السيد حسن قائد المقاومه ويتطاول على رجال الرجال ويرحم ابو ا	ar	1.0	1.0	1	1	1.0
2300	مدري مين يقتل طفل وحده عشان ما بدالته الحب يلعن ابوك ي ززقق	مدري مين يقتل طفل وحده عشان ما بدالته الحب	ar	1.0	1.0	1	1	1.0
2302	لعنة الله على من قتل نفس بغير حق في العالم كله لعنة الله على حافظ جحش النصيري وجيشه اللذي	الله على من قتل نفس بغير حق في العالم كله الله على حافظ النصيري وجيشه اللذي	ar	1.0	1.0	1	1	1.0
2306	اسمع يا جحش كل كلامك وسبك وشتمك لا يعنينا شي هو سوال واذا انت من صلب رجال جاوبه شو قدم…	اسمع كل كلامك وسبك وشتمك لا يعنينا شي هو سوال واذا انت من صلب رجال شو قدم...	ar	1.0	1.0	1	1	1.0
2307	روبا قردوغان يموت سياسيا وشعبيا وأصبح فى النزع الأخير.مات حلم الخلافه.فقد الأمل فى دخول أتحاد أو	روبا أردوغان يموت سياسيا وشعبيا وأصبح فى النزع الأخير.مات حلم الخلافه.فقد الأمل فى دخول أتحاد أو	ar	1.0	1.0	1	1	0.8333333333333334
2308	وأشك أن البحرية الصينية البائسة يمكنها هزيمة البحرية الكندية.	وأشك أن البحرية الصينية يمكنها هزيمة البحرية الكندية.	ar	1.0	1.0	1	1	1.0
2318	اذهب خلف المجرمين لا تزرع الأغبياء!	اذهب خلف المجرمين لا تزرع الأفراد!	ar	1.0	1.0	1	1	1.0
2321	ايه انا اقصد كذا لان قبل كنت انا ادعسك	ايه انا اقصد كذا لان قبل كنت انا	ar	1.0	1.0	1	1	1.0
2335	عدد لا يحصى من الحماقات قد رصدت من قبلي.	عدد لا يحصى من الناس قد رصدت من قبلي.	ar	1.0	1.0	1	1	1.0
2336	يا سلام يعني سويت خير تعطيهم خويك وربي ادعسك على ذي الكلمة ماشي	يا سلام يعني سويت خير تعطيهم خويك وربي ادعسك على ذي الكلمة ماشي	ar	1.0	1.0	1	1	0.5
2357	مجرد عرض آخر من المشاكل التي لم تتم الموافقة عليها تماما من قبل الزعيم الغبي	مجرد عرض آخر من المشاكل التي لم تتم الموافقة عليها تماما من قبل الزعيم	ar	1.0	1.0	1	1	1.0
2364	كنا بنتخانق مين جامعات خاصة و مين جامعات صعايدة	كنا بنتخانق مين جامعات خاصة و مين جامعات	ar	1.0	1.0	1	1	0.8333333333333334
2365	والله 😅 شراميط تصلحن لبعض الله يوفقكن ❤ ️ 🌚	والله 😅 تصلحن لبعض الله يوفقكن ❤ ️ 🌚	ar	1.0	1.0	1	1	1.0
2374	مجنون مثل الثعلب، أبقى الرئيس ترامب الماكر جيمس كومي في وضع مستقيم وضيق.	أبقى الرئيس ترامب الماكر جيمس كومي في وضع مستقيم وضيق.	ar	1.0	1.0	1	1	1.0
2378	هذا الي قدرتو عليه عليكم لعنة الله المنظمات هي أكثر من تنتهك حقوق الإنسان وانت في مواقع ال…	هذا الي قدرتو عليه الله المنظمات هي أكثر من تنتهك حقوق الإنسان وانت في مواقع ال...	ar	1.0	1.0	1	1	1.0
2388	حزم الانفصال السخية اللعينة !	حزم الانفصال !	ar	1.0	1.0	1	1	1.0
2389	للحين حاقد على ابوي عشان وريته وحده شعرها بينك و نفسي اصبغ زيها و قال هذا لون قحاب	للحين حاقد على ابوي عشان وريته وحده شعرها بينك و نفسي اصبغ زيها و قال هذا لون ساذج	ar	1.0	1.0	1	1	1.0
2391	من الذي جنح للسلام يا جحش ومن الذي قدم التنازلات من أجل السلام ومن الذي تنصل من الاتفاقيات ولا هو كلام وبس	من الذي جنح للسلام ومن الذي قدم التنازلات من أجل السلام ومن الذي تنصل من الاتفاقيات ولا هو كلام وبس	ar	1.0	1.0	1	1	1.0
2394	السيسي هز عرش قردوغان. سحب من تحت قدمه بساط الخلافه والسلطان. سقط على جنبه يبكي مثل النسوان. وحصار فى ليبيا والمتو…	السيسي هز عرش أردوغان. سحب من تحت قدمه بساط الخلافه والسلطان. سقط على جنبه يبكي مثل النسوان. وحصار فى ليبيا والمتو...	ar	1.0	1.0	1	1	1.0
2399	آسف، كيلي، لا نريدك أو فحمك القذر هنا في كندا.	آسف، كيلي، لا نريدك أو فحمك هنا في كندا.	ar	1.0	1.0	1	1	1.0
