Unnamed: 0	toxic_sentence	neutral_sentence	lang	toxic_fluency	neutral_fluency	fluency_score	content_score	toxic_pairwise_score
2113	भोसडीके जिसने भी इसे इडिट किया है उसे भारत रत्न मिलना चाहिए...	Output: जिसने भी इसे इडिट किया है उसे भारत रत्न मिलना चाहिए...	hi	1	1	1	1	1.0
2117	जिसका बाप ही हरामी उसका बेटा क्या बनेगा हरामी की औलाद हरामी ही होंगी।	"Output:	जिसका बाप ही उसका बेटा क्या बनेगा की  होंगी।"	hi	1	1	1	1	1.0
2119	भांड सरकार ऐसे लोगों को टिकट देती है जिन्हें लोगों से कोई मतलब नही बस जीत से मतलब है |	Output: सरकार ऐसे लोगों को टिकट देती है जिन्हें लोगों से कोई मतलब नही बस जीत से मतलब है |	hi	1	1	1	1	1.0
2123	भारत की रंडी मीडिया के कुछ रण्डी और भड़वे  एंकरों ने भारत को बहुत ही नीचे स्तर पर लाकर खड़ा कर दिया है।   	Output: भारत की मीडिया के कुछ और एंकरों ने भारत को बहुत ही नीचे स्तर पर लाकर खड़ा कर दिया है।	hi	1	1	1	1	1.0
2132	अरे भाई कोई मर्द है जो इस रंडी को सबक सिखा सके	"Output:	अरे भाई कोई मर्द है जो इस को सबक सिखा सके"	hi	1	1	1	1	1.0
2148	एक सूअर दूसरों को दिल्ली से दूर ले जा रहा है..	"Output:	एक दूसरों को दिल्ली से दूर ले जा रहा है.."	hi	1	1	1	1	1.0
2163	कितना बड़ा मादरचोद है तु	"Output:	कितना बड़ा है तु"	hi	1	1	1	0	1.0
2172	मजहब देख कर कैंडल मार्च निकालने वालो  तुमसे अच्छे तो कुत्ते है	"Output:	मजहब देख कर कैंडल मार्च निकालने वालो  तुमसे अच्छे तो है"	hi	1	1	1	1	0.6666666666666666
2173	भोंसड़ी के कैसी इज्जत देते हो बे?	Output: कैसी इज्जत देते हो बे?	hi	1	1	1	1	1.0
2177	हंस मत भोसडीके... अपनी अपनी परंपरा है	"Output:	हंस मत... अपनी अपनी परंपरा है"	hi	1	1	1	1	1.0
2179	क्या मालूम भोसडीके अपनी मां बहनों को भी ऐसे ही बोलता हो रंडी !!	Output: क्या मालूम अपनी मां बहनों को भी ऐसे ही बोलता हो !!	hi	1	1	1	1	1.0
2180	ज़िंदगी की यही रीत हैं..!  पीठ पीछे सब कमीने  और सामने सब स्वीट हैं..!  	"Output:	ज़िंदगी की यही रीत हैं..!  सब   और सब स्वीट हैं..!"	hi	1	1	1	0	0.8333333333333334
2185	सही है सुअर सुअर ही होता है |	Output: सही है सुअर ही होता है |	hi	1	1	1	1	0.3333333333333333
2199	चल निकल तेरी मां की चूत भोसडीके	"Output:	चल निकल"	hi	1	1	1	1	1.0
2200	मुंह में दहीं जम जायेगा। भडवा बोलेगा तक नहीं	Output: मुंह में दहीं जम जायेगा। बोलेगा तक नहीं	hi	1	1	1	1	1.0
2206	नौटकिबाजी करना कोई इस हलाल की पैदाइश से सिखे   रंडी हरामी	"Output:	नौटकिबाजी करना कोई इस हलाल की पैदाइश से सिखे"	hi	1	1	1	1	1.0
2208	लड़का ; पापा पोकेट मनी बढ़ा दो जिम जोईन करना है ....  बाप ; आंड़ खुजाते बोला ... भोसडिके बाथरूम को तो जिम बना रखा है	"Output:	लड़का ; पापा पोकेट मनी बढ़ा दो जिम जोईन करना है ....  बाप ; आंड़ खुजाते बोला ... बेकार बाथरूम को तो जिम बना रखा है"	hi	1	1	1	1	1.0
2211	अगर वो ऐक्टिंग छोड़ रही है़ तो तुझे कीड़े काहे कुलबुला रहे हैं	Output: अगर वो ऐक्टिंग छोड़ रही है़ तो तुझे कीड़े काहे कुलबुला रहे हैं	hi	1	1	1	1	0.5
2214	आप लौड़े ने अधिकार छीने और हमने अधिकार दिए हैं	Output: आप ने अधिकार छीने और हमने अधिकार दिए हैं	hi	1	1	1	1	1.0
2219	अजी ये गाँड फ़टी का भड़वा है 	"Output:	अजी ये फ़टी का है"	hi	1	1	1	1	1.0
2220	आज के बाद उसका नाम तमीज से लेना वरना तुम्हारी मां चोद	Output: आज के बाद उसका नाम तमीज से लेना वरना तुम्हारी मां 	hi	1	1	1	1	1.0
2228	गजब बुमराह डंडा गाँड़ में घुसा दिया	"Output:	गजब बुमराह डंडा में घुसा दिया"	hi	1	1	1	1	1.0
2235	लेकिन ऐसा भी कंही नही लिखा कि दूसरे धर्म की हम गांड मार ले ।	"Output:	लेकिन ऐसा भी कंही नही लिखा कि दूसरे धर्म की हम मार ले ।"	hi	1	1	1	1	1.0
2249	टीआरपी के चक्कर में जितनी गाली खायी है अगर उससे पेट ना भरा हो तो और कुछ नौटन्की करो.	Output: टीआरपी के चक्कर में जितनी गाली खायी है अगर उससे पेट ना भरा हो तो और कुछ नौटन्की करो.	hi	1	1	1	1	0.5
2250	ये देखो मादरचोद धर्म भी बदल लिया	"Output:	ये देखो धर्म भी बदल लिया"	hi	1	1	1	1	1.0
2255	जनता को भी तो मालूम चलना चाहिए कि कितना जान निगल गए हो तुम लोग ..	"Output:	जनता को भी तो मालूम चलना चाहिए कि कितना जान निगल गए हो तुम लोग .."	hi	1	1	1	1	0.5
2257	ये संघी भड़वा सबसे ज्यादा नफरतों का व्यापार करता है अपने चैनल पर	"Output:	ये सबसे ज्यादा नफरतों का व्यापार करता है अपने चैनल पर"	hi	1	1	1	1	1.0
2260	सुअर कि औलाद जो दिल्ली में हुआ वो क्या था उस पर तेरी कोई प्रतिक्रिया नहीं आयीं ?	Output: जो दिल्ली में हुआ वो क्या था उस पर तेरी कोई प्रतिक्रिया नहीं आयीं ?	hi	1	1	1	1	1.0
2261	नीम का पत्ता कड़वा है, जो उन सालो की मदद कर रहा है वो सरकार साली भड़वी है |	"Output:	नीम का पत्ता कड़वा है, जो उन सालो की मदद कर रहा है वो सरकार है |"	hi	1	1	1	0	0.8333333333333334
2275	शर्म आनी चाहिये हरामी को अभी भी बगल में बैठा है मादरचोद ।	"Output:	शर्म आनी चाहिये को अभी भी बगल में बैठा है ।"	hi	1	1	1	1	1.0
2279	क्रिकेट की कसम तुमारी गांड तोड़ देंगे..	Output: क्रिकेट की कसम तुमारी तोड़ देंगे..	hi	1	1	1	1	1.0
2285	सारी सरकार रंडी रोना करती दिखती..	Output: सारी सरकार करती दिखती..	hi	1	1	1	0	1.0
2291	कुछ कमीने क़त्ल कर देते है	"Output:	कुछ कट्टरपंथी कर देते है"	hi	1	1	1	1	1.0
2300	बहनचोद भीख मांगने मे हमेशा आगे क्यों रहते हो ?	Output: भीख मांगने मे हमेशा आगे क्यों रहते हो ?	hi	1	1	1	1	1.0
2302	अबे भो्‍सड़ीके GB रोड की पैदाइश क्यू इतना राहुल गांधी का मूत पीते हो ?	"Output:	अबे GB रोड की पैदाइश क्यू इतना राहुल गांधी का मूत पीते हो ?"	hi	1	1	1	1	0.8333333333333334
2306	अब तो सच बोल दे भोसडीके	Output: अब तो सच बोल दे	hi	1	1	1	1	1.0
2307	जो कमीने लोग ये कह रहे है कि एयर स्ट्राइक सेना ने किया मोदीजी ने नही,	"Output:	जो लोग ये कह रहे है कि एयर स्ट्राइक सेना ने किया मोदीजी ने नही,"	hi	1	1	1	1	0.8333333333333334
2308	तो भैनचोद क्या नींबू पानी और  क्या रसना    	"Output:	तो क्या नींबू पानी और  क्या रसना"	hi	1	1	1	1	1.0
2318	बहन बेटी की इज्जत लुटवाएँगे  और फ़िर बेटी बढ़ाओ-बेटी बचाओ का नारा बेशर्मों की तरह लगाएंगे।	Output: बहन बेटी की इज्जत लुटवाएँगे  और फ़िर बेटी बढ़ाओ-बेटी बचाओ का नारा बेशर्मों की तरह लगाएंगे।	hi	1	1	1	1	0.5
2321	जायरा वसीम को लेके जो रंडी का रोना रो रही है	"Output:	जायरा वसीम को लेके जो रो रही है"	hi	1	1	1	1	1.0
2335	बाकी सब लोग तो चुतियापा करने के लिए पैदा हुए है .	"Output:	बाकी सब लोग तो करने के लिए पैदा हुए है ."	hi	1	1	1	1	0.6666666666666666
2336	इस को पहले अरेस्ट करके खूब कुटाई करनी चाहिए जैसे सिनेमा में दिखाते हैं 	Output: इस को पहले अरेस्ट करके खूब कुटाई करनी चाहिए  जैसे सिनेमा में दिखाते हैं	hi	1	1	1	1	0.5
2357	भेनचोद अब कहा गया इस देश का गांडु कानुन हद हो गयी	"Output:	अब कहा गया इस देश का कानुन हद हो गयी"	hi	1	1	1	1	1.0
2364	दलाल मीडिया को भड़वा गिरी करने के लिए काम पर लगा देते है ?	"Output:	मीडिया को काम पर लगा देते है ?"	hi	1	1	1	1	1.0
2365	गोदी मीडिया का ऐतिहासिक दोगलापन |	"Output:	मीडिया का ऐतिहासिक दोगलापन |"	hi	1	1	1	1	0.6666666666666666
2374	इन लान्डीयो को पता है की सूअर मीडिया कूछ नही कहेगा।	Output: इन लोगों को पता है की मीडिया कूछ नहीं कहेगा।	hi	1	1	1	1	1.0
2378	क्योंकि उसने तुझे बुलाना छोड़ दिया है ना तलवा चाटने के लिए 	Output: क्योंकि उसने तुझे बुलाना छोड़ दिया है 	hi	1	1	1	1	0.8333333333333334
2388	बुखारी का बुखार और गांड का खुमार दोनों निकाल देंगे	Output: बुखारी का बुखार दोनों निकाल देंगे	hi	1	1	1	1	1.0
2389	इसमे भोसडीके कहां से आ गए ?	Output: इसमे कहां से आ गए ?	hi	1	1	1	1	1.0
2391	दलाली क्यों करती है ? तेरी खुजली हम मिटा देंगे!	"Output:	क्यों करती है ? तेरी खुजली हम मिटा देंगे!"	hi	1	1	1	1	1.0
2394	बाकी का मीडिया सूअर बिका हुआ है। बिकाऊ सूअर मीडिया।	"Output:	बाकी का मीडिया बिका हुआ है। बिकाऊ मीडिया।"	hi	1	1	1	1	1.0
2399	वही या रंडिया है रंडी केकोठे के गुलाम.	Output: वही या है केकोठे के .	hi	1	0	0	0	1.0
