Unnamed: 0	toxic_sentence	neutral_sentence	lang	toxic_fluency	content_score	toxic_pairwise_score	neutral_fluency	fluency_score
2540	Solche Idioten von Moderatoren gibt es in D gleich mehrere! 😛🖕👎	Solche Moderatoren gibt es in Deutschland mehrere!	de	1.0	1	1.0	1	1
2546	Das zeigt doch wieder einmal welche Vollspacken uns regieren! Hauptsächlich Hohlköpfe. 😂😂😂👎🖕	Das verdeutlicht erneut, wer in der Regierung sitzt. Vor allem sind es Leute mit wenig Fachkompetenz.	de	1.0	1	0.6666666666666666	1	1
2549	Danach fragt doch niemand, auch nicht, wenn Fettbacke behauptet, die Türken hätten Deutschland wiederaufgebaut.	Danach wird das niemand fragen, auch nicht, wenn behauptet wird, dass die Türken einen Beitrag zum Wiederaufbau Deutschlands geleistet haben.	de	1.0	1	0.8333333333333334	1	1
2554	..wurdest Du Luder Du nicht mit Rede.-und Schreibverbot belegt ..?. Berlin Berlin....Migranten überall...im Rathaus und auf Straßen...ne richtige Kanackenstadt geworden..oder heißt es Kanackenstaat..	..wurdest Du Person nicht mit Rede- und Schreibverbot belegt ..?. Berlin Berlin....Migranten überall...im Rathaus und auf Straßen...eine multikulturelle Stadt geworden..oder heißt es multikultureller Staat..	de	1.0	1	1.0	1	1
2558	Merkel und ihre devoten Schleimer und Kriecher haben es geschafft!Ein Sklavenstaat!	Merkel und ihre Anhänger haben Erfolg gehabt! Ein Land!	de	1.0	1	0.6666666666666666	1	1
2566	wozu brauchen wir überhaupt noch teure #Politiker wenn die Politik austauschbar ist und uns insgesamt allen doch nur bescheißen	Wozu brauchen wir überhaupt noch Führungskräfte, wenn die Politik austauschbar ist und uns allen doch nur täuscht.	de	1.0	1	1.0	1	1
2576	Seehofer ist eine bayrische Oberpfeife....er hatte nur kurz seine Momente wurde aber schleunigst zurechtgestutzt...😃. Als Beweis dafür trägt er sein Haar jetzt auch kürzer ....😃	Seehofer ist eine bayrische Person....er hatte nur kurz gute Ansätze, die aber bald korrigiert wurden....	de	1.0	1	0.8333333333333334	1	1
2583	glauben sie mir , die meisten die hier ihre hass Kommentare abgeben sind hartz4 Schmarotzer :) habe so meine Erfahrung mit euch daitchen Dummschwätzer	Ich möchte darauf hinweisen, dass ich die Erfahrung gemacht habe, dass die meisten Personen, die hier Kommentare hinterlassen, die nicht konstruktiv sind, Sozialhilfeempfänger sind. :)	de	0.5	0	1.0	1	1
2586	Gabriel, Du armseliges Würstel, was bist Du für ein hinterhältiger. Geselle. Versuche nicht, Frau Dr. Merkel anzupissen. Geh scheißen.	Gabriel, Du armselige Person, was bist Du für ein hinterlistiger Kollege. Versuche es erst gar nicht, Frau Dr. Merkel zu beleidigen. Geh weg.	de	1.0	1	1.0	1	1
2588	Das Auswärtige Amt scheisst auf die Menschenwürde und auf Art.6 GG !!! Übrigens geführt von der SPD !!!	Das Auswärtige Amt missachtet die Menschenwürde und Art.6 GG !!! Übrigens, geleitet von der SPD !!!	de	1.0	1	0.8333333333333334	1	1
2603	Auswahl wohl eher Dschungelcamp Niveau...D Promis😂😂. Maybrit ist schon eine treue Polittusse...alle so richtige Zuchtstuten bei ARD-ZDF...!	Wahl eher Unterhaltungsformat Niveau...Prominente	de	1.0	0	1.0	1	1
2607	Genau. Die Froschfresser haben nichts gelernt! Ihr Untergang ist selbstverschuldet.	Genau. Die französischen Bürger haben nichts gelernt! Ihr Niedergang ist selbstverschuldet.	de	1.0	1	1.0	1	1
2614	Hetze der öffentlich- rechtlichen gegen Trump, zum kotzen diese verlogenen Vasallen Merkels!!!	Kritik der öffentlich-rechtlichen Medien an Trump, enttäuschend diese loyalen Unterstützer Merkels!	de	1.0	0	1.0	1	1
2615	"Schießt doch die Raketen von Kim ab und ""prostituiert"" nicht. ständig, Ihr Maulaufreißer. Handelt endlich mal."	Schießt doch die Raketen von Kim ab und kommentiert nicht ständig, Ihr Kritiker. Handelt endlich mal.	de	1.0	1	1.0	1	1
2618	Gut gemacht Mr. Präsident! Die dumme Nudel mal wieder richtig vorgeführt!😂😂👍	Gut gemacht Mr. Präsident! Die Person mal wieder richtig vorgeführt!	de	1.0	1	0.6666666666666666	1	1
2622	Die Kanackenweiber sind die schlimmsten....	Die Frauen sind die schlimmsten....	de	1.0	1	1.0	1	1
2631	Ja dieses fette Etwas....redet und redet	Ja diese Person....redet und redet	de	1.0	1	1.0	1	1
2633	seit ihr so naiv, oder tut ihr nur so dumm?????? 🎩🌹	seid ihr so naiv, oder tut ihr euch nur dumm? 🎩🌹	de	1.0	1	0.8333333333333334	1	1
2636	Hey Leute, wir haben so lange die Warzentusse ertragen...das mit dem Kleinwüchsigem kriegen wir auch hin...	Hey Leute, wir haben so lange die Person ertragen...das mit dem Kleinwüchsigem kriegen wir auch hin...	de	1.0	1	0.8333333333333334	1	1
2646	Am besten zum Bau eines Gefängnisses für Asylanten-Verbrecher!	Am besten zum Bau eines Zentrums für Asylbewerber, die Straftaten begangen haben!	de	1.0	1	0.6666666666666666	1	1
2647	Damit die USA ihr dreckiges Fracking Gas mit Schweröl betriebenen Frachtern nach Dummland verkaufen ! Wer hätte nun die Vorteile ? Herr schick Hirn !!!	Damit die USA ihr Fracking Gas mit Schweröl betriebenen Frachtern nach Dummland verkaufen! Wer hätte nun die Vorteile? Herr schick Hirn!!!	de	1.0	1	0.8333333333333334	1	1
2649	Unterschlagung-Presse!Warum müsse wir diesen öffentlich rechtlichen Vollpfosten-Sender Zwangsabgaben zahlen.Freiheit in der Senderwahl!!!!!!!‘	Warum müssen wir diesen öffentlich-rechtlichen Sender Zwangsabgaben zahlen? Freiheit in der Senderwahl!	de	1.0	0	1.0	1	1
2653	Alle diejenigen die nicht politisch korrekt sind, sind Verbrecher. So sehen das heutzutage Medien, Politiker, Toleranz Fanatiker sowie bahnhofsklatscher. Verblödetes Deutschland.	Menschen, die nicht den aktuellen sozialen Normen entsprechen, wird kriminalisiert. Dies wird von heutigen Medien, Politikern, Anhängern der Toleranz sowie unaufdringlichen Unterstützern wahrgenommen. Deutschland erlebt tiefgreifende Veränderungen.	de	1.0	0	0.8333333333333334	1	1
2664	Für den zensierten Scheiss auch noch mehr bezahlen? So eine Unverschämtheit.Freie Senderwahl ich bezahl nur die Sender die ich sehen will.	Ist es gerechtfertigt, zusätzlich für die zensierte Ausstrahlung zu zahlen? Es wäre schön, selbst wählen zu können, welche Sender ich abonniere und sehe.	de	1.0	0	0.5	1	1
2665	Schwachköpfe lassen keine Gelegenheit aus, um sich in die Öffentlichkeit zu drängen. 0 zw. den Ohren😜	Personen nutzen jede Gelegenheit, um ins Rampenlicht zu treten. Zwischen den Ohren😜	de	0.5	0	0.6666666666666666	1	1
2669	"Solange Stasi-Merkel geduldet wird, wird in ganz Deutschland NIE etwas ""klappen""!"	"Solange Angela Merkel respektiert wird, wird in ganz Deutschland NIE etwas ""klappen""!"	de	1.0	1	0.8333333333333334	1	1
2672	Freue mich wenn solche Abschaum von Grünen Idioten im Herbst verschwinde!	Es würde mich freuen, wenn die Leute von den Grünen im Herbst verschwinden würden.	de	1.0	0	1.0	1	1
2675	Also auch alle AFDler und Neonazis und Mörder und Pädophile und....was für eine dumme Aussage dieser Frau	Also auch alle und ... was für eine dumme Aussage dieser Frau.	de	1.0	1	0.8333333333333334	1	1
2678	Das geschieht wenn Aussagen gemacht werden die Merkel nicht passen!! ARD,ZDF und wie sie heißen sind Vasallen Merkels!!	Das passiert, wenn kritische Aussagen gemacht werden!	de	1.0	1	0.6666666666666666	1	1
2706	Dieses heuchlerische Weib ! Angela Merkel ist für mich die personifizierte Straftat ! Aber Islamkritiker gehen in den Knast !	Diese Frau! Angela Merkel ist für mich die personifizierte Straftat! Aber Islamkritiker werden eingesperrt!	de	1.0	1	1.0	1	1
2711	#maischberger Fratscher:Geld für Migranten als Investition.Bis dahin weiterhin #rapefugees , #Islamisierung und #IS Terroristen. #abmerkeln	#maischberger talk show: Money for migrants as an investment. Until then, ongoing discussions regarding immigration, integration, and terrorism. #abmerkeln	de	1.0	1	1.0	1	1
2713	Man sollte grundsätzlich nur Schweinefleisch an das Migrantenpack ausgeben. Sollten diese das zurückweisen, könnten sie ja in den zahlreichen Kanalisationen Ratten fangen und verzehren.	Man sollte grundsätzlich nur Essen an das Migrantenpack ausgeben. Sollten diese das zurückweisen, könnten sie ja in den zahlreichen Kanalisationen Tiere fangen und verzehren.	de	0.5	1	1.0	1	1
2717	"bei so vielen verschwulten Entscheidungen, fragt man sich doch ""wer hat den Verfassungsrichtern ins Hinr geschissen?"" #voßkuhleScheisskule"	"bei so vielen kontroversen Entscheidungen, fragt man sich doch ""wer hat den Verfassungsrichtern ins den Kopf geschrieben?"	de	1.0	1	0.6666666666666666	1	1
2719	"Der Weg zum Erfolg führt in der CDU durch Merkels Ar***, Hirn braucht man nicht, Bsp. Altmaiers letzte ""Wahl-Äußerung"" > dieser Vollpfosten😜"	Der Weg zum Erfolg führt in der CDU durch Merkels Einfluss, Sachverstand ist erforderlich, Beispiel: Altmaiers letzte Aussage.	de	0.5	1	0.6666666666666666	1	1
2723	WO SOLL DAS ENDEN ??? WENN MAN SO VIEL HASS UND WUT ERZEUGT WIE DIESES FRETTCHEN VON DER SED-STASI-SEKTE CDU/CSU/LINKE/ROTE/GRÜNE ????	WO SOLL DAS ENDEN ??? WENN MAN SO VIEL ERZEUGT WIE ??? CDU/CSU/LINKE/ROTE/GRÜNE ????	de	1.0	1	0.5	1	1
2732	"In allen Medien Merkels ""Flüchtlingspropaganda"", zum kot***, nichts über  unsere BILDdung, Kinderarmut usw. also ""Dreck vor d. eigenen Tür""😜"	"In allen Medien Merkels ""Flüchtlingspropaganda"", nichts über unsere Bildung, Kinderarmut usw. also ""Dreck vor der eigenen Tür""😜"	de	0.5	1	0.8333333333333334	1	1
2748	sofort abk.......n!. Oder Spanien gibt das von Marokko beanspruchte Land zurück und Ruhe ist!	sofort gehen. Oder Spanien gibt das von Marokko beanspruchte Land zurück und Ruhe ist!	de	0.5	1	0.6666666666666666	1	1
2763	SPD - SCHANDMÄULER, PÄDOPHILE UND DUMMKÖPFE. oder eben. SCHEINHEILGSTE PARTEI DEUTSCHLANDS !!!. Aus welcher Partei stammt Steinmeier ???	Option 2: SPD - kritisierte Personen und Menschen mit fehlendem Wissen. oder eben. Partei mit zweifelhafter Moral in Deutschland !!! Aus welcher Partei kommt Steinmeier???	de	1.0	0	1.0	1	1
2772	Frau Barley war mit ihrem dummdreisten überheblichen Grinsen wirklich nicht zu ertragen.	Frau Barley war mit ihrem selbstbewussten Lächeln wirklich nicht zu ertragen.	de	1.0	1	1.0	1	1
2773	Jänicke möchte keine Windräder im Wald aber ohne genügend Abstand vor den Häusern der Landbewohner und das nur, damit er seine scheiß E-Karre laden kann. 🙄	Jänicke möchte keine Windräder im Wald, aber ohne ausreichenden Abstand zu den Häusern der Landbewohner, nur um sein E-Auto laden zu können. 🙄	de	1.0	1	0.8333333333333334	1	1
2777	60 % sind geklaut von uns ich hasse dieses Bauern auch	60 % wurden von uns inspiriert, ich finde diese Nachahmungen nicht passend.	de	1.0	1	0.6666666666666666	1	1
2779	ist mit Sicherheit keine besonders helle Leuchte auf Deutschlands Talk-Show-Torte aber seine stümperhafte Zusammenstellung der Gäste wurde dann noch durch seine dillettantische Moderation übertroffen. Au weia war das schlecht.	Er scheint nicht besonders kompetent in deutschen Talkshows zu sein, aber die Auswahl der Gäste und die Moderation waren enttäuschend.	de	1.0	0	1.0	1	1
2780	Ist es noch ein Verfassungsgericht oder ist es schon ein Verarschungsgericht? #DrittesGeschlecht	Ist es noch ein Gericht oder ist es schon ein anderes Gericht?	de	1.0	1	0.6666666666666666	1	1
2785	Was für Schlawacken hat unsere Regierung aufgenommen,aus Höhlen importiert und jetzt Sterneküche verpflegt genießen wollen!	Welche merkwürdigen Personen hat unsere Regierung eingestellt, aus abgelegenen Orten importiert und jetzt in Sterneküchen verköstigen wollen!	de	1.0	0	1.0	1	1
2799	In Deutschland wird wieder hartes Klopapier eingeführt.. Damit auch der letzte Arsch Rot wird. #spd #linke	In Deutschland wird wieder hartes Toilettenpapier eingeführt. Damit auch der letzte Mensch zufrieden ist.	de	1.0	1	1.0	1	1
2800	#cdu kapiert es nicht! Alle in europa ausser cdu von #merkel wollen keine #asylanten. sichert die aussengrenze oder EU und merkel sind tot	Die Christlich Demokratische Union (CDU) versteht die Situation nicht! Alle in Europa außer der CDU von Merkel halten sich nicht für Asylanten. Die Absicherung der Außengrenzen ist entscheidend, andernfalls gerät die EU und Merkel in Bedrängnis.	de	0.5	0	1.0	1	1
2806	Die Schulden der Griechen soll der deutsche Steuerzahler übernehmen,. denkt Martin Schulz. Jagt ihn davon, den schulischen Versager.	Martin Schulz glaubt, dass die deutschen Steuerzahler die Schulden der Griechen übernehmen sollen. Er sollte jedoch von seinem Amt entfernt werden, da er als Versager betrachtet wird.	de	1.0	0	0.5	1	1
2808	Bei Familienfragen kennt sich die Alte bestens aus.... Wenn wir schon familienfreundlich handeln wollen gibt es bessere Lösungen:. Keine Einreise für Alleinstehende..!	Bei Familienfragen kennt sich die Person bestens aus.... Wenn wir schon familienfreundlich handeln wollen, gibt es bessere Lösungen: Keine Einreise für Alleinstehende..!	de	1.0	1	0.5	1	1
2811	Dann bleib am besten dort du linker Heuchler!	Dann bleib am besten dort!	de	1.0	1	1.0	1	1
2814	#Invasion #Fakt Das kulturell inkompatible #Gesindel versucht in verbrecherischer Art &amp; Weise die deutschen Wahlen zu beeinflussen!	Eine Gruppe, die kulturell anders geprägt ist, versucht die deutschen Wahlen auf unangemessene Weise zu beeinflussen.	de	0.5	0	0.6666666666666666	1	1
2819	Schaut die Bazille Anwalt an....😃😃	Schaut der Anwalt an....😃😃	de	1.0	1	0.8333333333333334	1	1
2820	Dass ist nicht freiwillig,sondern der Geldknappheit der Städte und Gemeinden geschuldet,die Gelder den Asylanten wie Puderzucker in den Hintern blasen.🌬	Das ist nicht freiwillig, sondern aufgrund der Geldknappheit der Städte und Gemeinden, die Gelder den Asylanten großzügig gewähren.	de	1.0	1	1.0	1	1
2828	NrW Minister Jäger! : Die Grosse Pfeife spricht 😂😂😂😂😂	Sehr geehrter Herr Minister Jäger!	de	1.0	0	1.0	1	1
2835	Wieso ist so ein linker Anarchist noch auf freien Fuß.Einsperren und verschimmeln lassen	Warum ist dieser politisch anders denkende Mensch noch auf freiem Fuß? Gegen ihn juristisch vorgehen und inhaftieren.	de	1.0	0	0.8333333333333334	1	1
2849	Es ist ekelhaft mit anzusehen, wie Merkel den Kirchentag als Bühne nutzt, um ihre MACHT zu erhalten, um so Dtl./EU an die Wand zu fahren 😜	Es ist unangenehm mit anzusehen, wie Merkel den Kirchentag als Bühne nutzt, um ihre Autorität aufrechtzuerhalten, um so Deutschland/EU zu beeinträchtigen.	de	0.5	1	0.6666666666666666	1	1
2850	Hatte schon Angst das ich ab jetzt nur noch an den Baum oder in die Hecke pissen darf.	Hatte schon Angst, dass ich ab jetzt nur noch an den Baum oder in die Hecke urinieren darf.	de	1.0	1	0.1666666666666666	1	1
2855	"Achja ... und steckt euch euren - in Wahrheit RASSISTISCHEN - ""#diversity""-Scheißdreck sonstwohin ..."	"Entspannt euch und lasst diesen fragwürdigen ""#diversity""-Slogan beiseite..."	de	1.0	0	0.6666666666666666	1	1
2857	"Aber ein Bildausschnitt reicht, um Mio ""Wähler"" zu überzeugen > bewusste Manipulation der ""Leser"" dieser Lügenpresse 😜"	Ein Bildausschnitt kann genügen, um Mio zu überzeugen > geplante Einflussnahme auf die Leserschaft dieser Zeitung 😜	de	1.0	0	1.0	1	1
2860	Das ist so ein Bullshit...nichts ist schlimmer zu ertragen als die Grünen. Wie kann man nur von so vielen Dingen so wenig Ahnung haben...	Das ist so unverständlich...nichts ist schlimmer zu ertragen als die Grünen. Wie kann man nur von so vielen Dingen so wenig Ahnung haben...	de	1.0	1	0.5	1	1
2861	Es gibt fast ausschließlich Schwachköpfe und Arschkriecher in der Politik! Eine eigene Meinung führt meist zu Problemen! 😜👎🖕	In der Politik sind fast ausschließlich unkritische Personen und Unterwürfige vertreten! Unabhängige Meinungsäußerungen führen meist zu Schwierigkeiten!	de	1.0	0	0.6666666666666666	1	1
2875	Man hört noch nicht einmal einen Judenfurz💨	Man hört noch nicht einmal ein Geräusch.	de	1.0	1	1.0	1	1
2879	tut mir leid aber diese, in meinen Augen, strunzdumme Frau #Schwesig von der #SPD schaue ich mir nicht länger an bei #MaybritIllner und tschüss	Es tut mir leid, aber diese Frau, die ich als unintelligent betrachte, von der SPD, schaue ich mir nicht länger an bei Maybrit Illner. Tschüss.	de	1.0	0	1.0	1	1
2885	Schulz fordert bei einem Teil der Abzuschiebenden die Aussetzung.. Das ist hinterfotzig. In Deutschland gibt es auch Terroranschläge.	Schulz fordert, dass für einige der Personen, die abgeschoben werden sollen, die Abschiebung ausgesetzt wird. Es gibt auch Terroranschläge in Deutschland.	de	1.0	1	0.3333333333333333	1	1
2891	Was für eine häßliche Kröte...und der Bulgarireif entstellt sie noch mehr...😃😃	Diese Kröte sieht nicht so gut aus... und der Reifen macht es noch schlimmer...😃😃	de	1.0	0	0.3333333333333333	1	1
2900	Weil die dummen deutschen Grünen und FDP gewählt haben...deswegen werden sich diese Zustände nicht ändern....ganz im Gegenteil...	Da die deutschen Grünen und FDP gewählt wurden...werden sich diese Umstände nicht ändern....im Gegenteil...	de	1.0	0	1.0	1	1
2902	Eine furchtbare Frau....dumm und arrogant. Aber so sind alle Grünen...die kleinsten halten sich am unverzichtbarsten. So sinnlos...!!	Eine unangenehme Person...nicht sehr klug und überheblich. Aber so sind alle Mitglieder der Grünen Partei...die weniger bedeutenden halten sich für unerlässlich. Einfach sinnlos...!!	de	1.0	1	0.6666666666666666	1	1
2906	Im Gegensatz zu den Sozialschmarotzern, die hier her kommen, sind dort tatsächlich Flüchtlinge unterwegs.	Im Gegensatz zu den Menschen, die hierher kommen, sind dort tatsächlich Flüchtlinge unterwegs.	de	1.0	1	0.6666666666666666	1	1
2907	Wie? Dieses Pack wird doch von der Bundesregierung finanziert!! Das ist Merkels privat Armee! Hitler hatte auch Schläger Trupps!	Wer? Diese Gruppe wird doch von der Bundesregierung finanziert!! Das ist Merkels privates Team! Hitler hatte auch gewalttätige Gruppen!	de	1.0	1	0.8333333333333334	1	1
2908	Frau Merkel und Konsorten!. Ihr seid die Sklaven der Ostküste.Jetzt lacht ihr,doch der Wind wird sich drehen,und dann gnade euch gott!	Frau Merkel und ihre Kollegen! Ihr seid die Gehilfen der Ostküste. Jetzt mögt ihr lachen, doch die Situation wird sich ändern, und dann seid ihr dran!	de	1.0	1	0.6666666666666666	1	1
2918	Deutschland geht unter und Merkel ist der Totengräber!	Deutschland erlebt Veränderungen und Merkel ist die Kanzlerin.	de	1.0	1	1.0	1	1
2921	Die ganze „Mafia“ in Berlin muss weg, das Volk kann es auch selbst, dazu brauchen wir keine Politmarionetten.	Alle Gruppierungen in Berlin sollten verschwinden, die Bürger können es auch selbst tun, dafür benötigen wir keine politischen Marionetten.	de	1.0	0	0.5	1	1
2935	Klar, denn was wir unbedingt brauchen ist noch mehr Dummschwätzerei an Hochschulen.	Natürlich, denn was wir wirklich brauchen, sind weitere Diskussionen an Hochschulen.	de	1.0	0	1.0	1	1
2936	"""unholy relationships with the Kremlin"" - Was für ein hirnerweichender #links-faschistischer Dreck! Wie üblich in der #NYT #nrw17"	controversial connections with the Kremlin	de	1.0	0	0.6666666666666666	1	1
2957	Mit dem Geld für die Goldjungenfamilien hätte man JEDEM DEUTSCHEN RENTNER/IN ein menschenwürdiges Dasein sichern können.ZUR HÖLLE MIT MERKEL	Mit den finanziellen Mitteln, die für die Unterstützung der Goldjungennachwuchsfamilien verwendet wurden, hätte man jedem deutschen Rentner und jeder deutschen Rentnerin ein würdevolles Leben ermöglichen können.	de	0.5	1	1.0	1	1
2964	"Am Reichstag sollte ""DEM DEUTSCHEN VOLKE"" durch ""DEN POLITISCHEN BEAMTEN"" ersetzt werden > hohle Birne, volle Taschen 😜"	"Am Reichstag sollte ""DEM DEUTSCHEN VOLKE"" durch ""DEN POLITISCHEN BEAMTEN"" ersetzt werden."	de	1.0	1	0.8333333333333334	1	1
2965	Für Merkel steht der Deutsche Bürger nur im Mittelpunkt, um ihn von allen Seiten in den Arsch treten zu können - meine ich!	Merkel kümmert sich hauptsächlich um den deutschen Bürger, um ihn von verschiedenen Seiten zu unterstützen - meiner Meinung nach!	de	1.0	0	0.6666666666666666	1	1
2974	Deutsche haben dafür MEIST Jahrzehnte einbezahlt! 99% der Asylanten haben nie und werden NIE etwas einbezahlen!	Deutsche haben dafür oft Jahrzehnte eingezahlt! 99% der Asylsuchenden haben nie und werden NIE etwas einzahlen!	de	1.0	1	0.6666666666666666	1	1
2978	Was ist dir denn lieber ?? Burkha mit günem Punkt !! Oder ein verschwulter Braunhäutiger mit Federboa !! Herrgott hau die linken weg ! bitte	Was ist dir denn lieber? Burkha mit buntem Punkt? Oder ein exzentrisch Gekleideter mit Federboa? Herrgott, entferne diejenigen! Bitte.	de	1.0	1	1.0	1	1
2988	Ohne Worte...Illner Will Maischberger u der Obertrottel Lanz machen alle so weiter als wäre nicht geschehen ...eigentlich ist ja auch nix passiert...	Ohne Worte...Illner Will Maischberger und der Moderator Lanz machen alle so weiter als wäre nicht geschehen...eigentlich ist ja auch nichts passiert...	de	1.0	1	0.6666666666666666	1	1
2989	Der hat und brauchte nicht solche Lügen und Märchen den Bürgern zu verklickern, wie Sie Herr Seibert! Aber es gibt eben Leute, die für Geld ALLES labern!	Ohne Worte...Illner Will Maischberger und der Moderator Lanz machen alle so weiter als wäre nicht geschehen...eigentlich ist ja auch nichts passiert...	de	1.0	0	0.5	1	1
2991	Wir müssen zulegen und Merkel vernichten!!!	Wir müssen vorankommen und Merkel überwinden!	de	1.0	1	0.6666666666666666	1	1
2994	Die sind doch alle schon Gehirnverseucht!	Das sind doch alle schon beeinflusst von Fake News!	de	1.0	1	1.0	1	1
2999	BRD einfach nur noch peinlich scheiß Zensurstaat	BRD einfach nur noch peinlich Zensurstaat	de	1.0	1	0.6666666666666666	1	1
