Unnamed: 0	toxic_sentence	neutral_sentence	lang	toxic_fluency	content_score	toxic_pairwise_score	neutral_fluency	fluency_score
5200	Uff qué tan poco me banco a los hombres la concha de mi madre, con suerte me caerán bien 5	Uff qué difícil me resulta conectar con los hombres, con suerte me caerán bien 5	es	1.0	1	0.8333333333333334	1	1
5206	Que cagada es no sentirse cómodo en ningún lugar 😂	Qué mal es no sentirse cómodo en ningún lugar.	es	1.0	1	0.8333333333333334	1	1
5208	Cállate bobo anda a teñirte bien el pelo	Por favor, mantén silencio y ve a arreglarte el pelo	es	1.0	1	0.8333333333333334	1	1
5211	"El instrumento de aprendizaje más ""cabron"" que hay es el fracaso."	El instrumento de aprendizaje más desafiante que hay es el fracaso.	es	1.0	1	1.0	1	1
5214	todo q m va a salir mal hoy laputamadre	todo lo que me va a salir mal hoy	es	0.5	1	1.0	1	1
5219	hace dos semanas q me voy a dormir todos los días mariconeando, no me canso	hace dos semanas que me voy a dormir todos los días sintiéndome mal, no me canso	es	1.0	0	0.8333333333333334	1	1
5220	¡Pues ya está todo claro! La culpa es nuestra por haberles fallado ONE MORE TIME !!	¡Pues ya está todo claro! La culpa es nuestra por haberles fallado una vez más.	es	1.0	1	0.5	1	1
5228	A los que les chupa la poronga  y defiende a garnero, que se vayan con el de paso GRACIAS!	Quienes muestran desinterés y apoyan a garnero, pueden irse con él de paso. GRACIAS!	es	1.0	1	0.8333333333333334	1	1
5235	HERNANO YO QUIERO DORMIR TAMBIEN, LA PUTA MADRE 😒	HERMANO YO QUIERO DORMIR TAMBIÉN, LA FAMILIA 😒	es	1.0	0	1.0	1	1
5249	Ella sabe cómo dejar que este emputada jajajajajajaj	Ella sabe cómo permitir que esto la incomode jajajajajajaj	es	1.0	1	1.0	1	1
5250	Necesitaba desahogarme con esa wea, te juro que me cae muy mal ese viejo culiao 😑	Necesitaba liberar tensiones hablando sobre eso, te juro que me cae muy mal ese hombre mayor 😑	es	1.0	1	0.8333333333333334	1	1
5255	Porque de eso nada que responde y se hace el pendejo.	Porque de eso nada que responde y se hace el tonto.	es	1.0	1	1.0	1	1
5257	La clase estuvo buena pero súper mocha a mi parecer, si consideramos que es folclore y tiene un background brutal.	Complete neutral rewrite: La clase estuvo bien pero algo animada desde mi punto de vista, si consideramos que es parte de nuestra cultura y tiene una historia significativa.	es	1.0	0	0.6666666666666666	1	1
5260	Es decir las cortes son la mierda de la institucionalidad en el país.	Es decir las cortes son el problema de la institucionalidad en el país.	es	1.0	1	1.0	1	1
5261	Que triste, de la persona que menos lo esperaba, me hizo mierda.	Que triste, de la persona que menos lo esperaba, me afectó mucho.	es	1.0	1	1.0	1	1
5275	Entonces anda comete un pancho cobra o un lomito de terraterra y deja de hacerte el finoli...	Entonces ve a comer un pancho o un lomito y deja de hacerte el importante...	es	1.0	1	0.8333333333333334	1	1
5279	Si, seré esa amiga y la tía buena pal webeo	Sí, seré esa amiga y la tía amable para molestarte.	es	0.5	0	0.6666666666666666	1	1
5285	Martin es mas wn que las palomas...inocente el cabro #Los80	Martin es más inocente que las palomas...el cabro #Los80	es	0.5	0	0.6666666666666666	1	1
5291	Acá hay mucho boludo pidiendo que devuelvan plata !	Acá hay mucha gente pidiendo que devuelvan dinero.	es	1.0	1	0.8333333333333334	1	1
5300	"Los Domingos creo que hay un chip de ""Modo bajón activado""  automático, que puta."	"Los Domingos creo que hay un chip de ""Modo bajón activado"" automático, qué molesto."	es	1.0	1	1.0	1	1
5302	Y el papel secundario de Gordon Pinsent es una puta maravilla!!!!	Y el papel secundario de Gordon Pinsent es una maravilla!!!!	es	1.0	1	0.8333333333333334	1	1
5306	me encanta cuando la gente no entiende una mierda y habla pelotudeces porque sí	me encanta cuando la gente no entiende nada y habla tonterías porque sí	es	1.0	1	1.0	1	1
5307	Sigan Saliendo parranda de Hijueputas...Sigan creyendo que esto es un juego y que son inmunes al Covid-19.	Sigan saliendo de fiesta...Sigan creyendo que esto es un juego y que son inmunes al Covid-19.	es	1.0	1	1.0	1	1
5308	La Cuarentena no sirve para un culo.	La Cuarentena no sirve.	es	1.0	1	1.0	1	1
5318	Quiero estar de novio pero ala vez salir de joda que mierda hago?😂💔	Quiero estar de novio pero al mismo tiempo salir a divertirme, ¿qué diablos hago? 😂💔	es	1.0	1	0.6666666666666666	1	1
5321	Las Jordan 13 de Villanueva la cagaron!	Las Jordan 13 de Villanueva no funcionaron bien.	es	1.0	1	0.8333333333333334	1	1
5335	Le sacaron los trapitos al sol.	Expusieron la situación.	es	1.0	1	0.6666666666666666	1	1
5336	Netflix es peor que las drogas.	Netflix no es tan adictivo como las drogas.	es	1.0	0	0.6666666666666666	1	1
5357	Qué humor de mierda tengo hoy dios	Qué humor tan raro tengo hoy, Dios.	es	1.0	1	1.0	1	1
5364	Raro este pedazo de Hpta incitando cada semana a una marcha.	Peculiar este individuo motivando cada semana a una marcha.	es	1.0	1	1.0	1	1
5365	Un beso que te gustó pero la psicópata de tu pareja te lleva echando en cara desde entonces.	Un beso que te gustó pero tu pareja te lo ha estado recordando desde entonces.	es	1.0	1	0.8333333333333334	1	1
5374	Jajajaja pensó que era de cuates.	Pensó que era de amigos.	es	1.0	0	0.5	1	1
5378	Les tiembla el culo a ustedes que saben porque les corre.	Les asusta a ustedes que saben porque les sucede.	es	1.0	1	0.8333333333333334	1	1
5388	EMPIECEN A TRANSMITIR USTEDES EN VIVO NOJODAAAA DEJEN EL MIEDO TAMBIEN	Comiencen a transmitir ustedes en vivo, dejen el miedo también.	es	1.0	1	0.8333333333333334	1	1
5389	unnnas ganas d ponerme en pedo un rato	Tengo ganas de tomarme una copa tranquilamente.	es	0.5	0	0.8333333333333334	1	1
5391	Ya q no hay colé me podes venir a ver puto de mierda 😡	Ya que no hay cola, ¿me puedes venir a ver persona molesta?	es	1.0	0	1.0	1	1
5394	Piñera tiene que estar llorando por no poder ir a chuparle el pico a Trump	Piñera tiene que estar triste por no poder reunirse con Trump.	es	1.0	1	0.8333333333333334	1	1
5399	Son un chorro de Machos contra Mujer, pero voy por Josean de Comerio.	Hay un enfrentamiento entre hombres y mujeres, pero voy a buscar a Josean de Comerio.	es	1.0	1	0.8333333333333334	1	1
