Unnamed: 0	toxic_sentence	neutral_sentence	lang	toxic_fluency	content_score	toxic_pairwise_score	neutral_fluency	fluency_score
3853	если мы сами этим пидорам не скажем нет то так ибудет.	если не выскажем своего мнения по этому поводу, то так и останется.	ru	0.5	1	1.0	1.0	1
3864	значит у этого дяди есть что терять? наворовал со школы у детишек.....ублюдок	У этого человека есть что терять? Взял что-то из школы у детей...	ru	1.0	1	1.0	1.0	1
3865	ну может тебя вместо лукашенко, пиз бол?!	ну может тебя вместо Лукашенка, что бы ты делал(а)?	ru	1.0	1	1.0	1.0	1
3869	для дебилов, которые ходят в масках и перчатках. пускай тогда скафандры покупают, дебилы:d	для людей, которые носят маски и перчатки. пускай тогда скафандры покупают.	ru	1.0	1	1.0	1.0	1
3872	развалили суки такую часть помню как прибыл в неё в 2005 с начало шмс а потом 4 бат	разрушили такое место, помню как приехал туда в 2005 году, сначала SMS, затем 4 бат.	ru	1.0	0	0.8333333333333334	1.0	1
3875	бабло надо отрабатывать..... а судь бы миллионов белорусов этих тварей-упырей не интерес уют	Деньги нужно зарабатывать..... а суд о миллионах граждан Беларуси не обращает внимания на этих людей.	ru	1.0	1	1.0	1.0	1
3878	Всей толпой в церковь и свечки за его здравие. Или успокоится или вам похер станет	Пойдем все в церковь и зажжем свечи за его здоровье. Либо успокойтесь, либо вам станет все равно.	ru	1.0	1	1.0	1.0	1
3906	Среди умных людей -безусловно. Но стреляют то в в основном идиоты.	Среди людей - безусловно. Но стреляют то в основном идиоты.	ru	1.0	1	0.8333333333333334	1.0	1
3911	вот если бы обрубал руки своим подчененым за воровство, цены бы ему не было	вот если бы учил своих подчиненных о последствиях воровства, они бы больше не рисковали	ru	1.0	1	0.6666666666666666	1.0	1
3913	пи-доры придёт время отвечать придётся перед народом	придёт время отвечать придётся перед народом	ru	1.0	1	1.0	1.0	1
3917	так ты просто обманываешь гаденыш людей	так ты просто разочаровываешь людей.	ru	1.0	0	1.0	1.0	1
3919	урода посадить без суда и следствия. алкаш	- Rewrite in neutral form: задержать человека без предварительного рассмотрения в суде или проведения расследования. человек, употребляющий алкоголь	ru	1.0	1	1.0	1.0	1
3923	русня снимает видосики и бугуртит. Русский бунт. Рашковане as is.	в поезд не сядет тот, кто помнит время СССР только при лидере Горбачёве.	ru	0.5	0	1.0	1.0	1
3932	ебал я всех в рот кто тут старается себя превознести. непути знайте это флаг казахстана.	Прошу всех участников не применять нецензурную лексику и уважать друг друга.	ru	0.5	0	1.0	1.0	1
3948	у кого нибудь есть домашний адрес этого дебила? опубликуйте...	Может у кого-нибудь есть домашний адрес этого человека? Пожалуйста, поделитесь...	ru	1.0	1	1.0	1.0	1
3963	о рабочих профессиях надо фильмы снимать и везде агитировать, а не о пидорасах и предателях по всем программам	Фильмы нужно делать и агитировать за рабочие профессии, а не за пидорасов и предателей по всем программам.	ru	1.0	1	0.6666666666666666	1.0	1
3972	а вот при нынешнеем образовании молодежь тупая.	современное образование не всегда приносит пользу молодежи.	ru	1.0	1	0.6666666666666666	1.0	1
3973	откуда у алкашей-свиней оружие? ведь даже не рабам спидоранам оружие не дают :(	откуда у людей оружие? ведь даже не всем его дают :(	ru	1.0	0	1.0	1.0	1
3977	С квадратиками на морде тяжело жить.	С трудностями в жизни не легко справляться.	ru	1.0	0	1.0	1.0	1
3979	а вы упрямые бараны, не хочу, не буду	а вы упрямые люди, не хочу, не буду	ru	1.0	1	1.0	1.0	1
3980	И от такой хуйни можно много до чего договориться	И от такой ерунды можно много до чего договориться.	ru	1.0	1	0.6666666666666666	1.0	1
3985	говорит--моя бл..ь(жена)предложила прогуляться к метро, посмотреть	Моя супруга предложила прогулку к метро, чтобы посмотреть	ru	1.0	1	1.0	1.0	1
3999	тебя там чпокнули, что ты такое утверждаешь?	тебя там что ты утверждаешь?	ru	1.0	0	1.0	1.0	1
4000	К тому же вальва уже давно не геймдевелоперская контора, а занимается хуй знает чем	К тому же вальва уже давно не компания, а занимается чем-то.	ru	1.0	1	1.0	1.0	1
4006	эта сраная фишка в западных околонаучных передачах так же часто встречается	этот неприятный аспект в западных околонаучных передачах так же часто встречается	ru	1.0	1	0.6666666666666666	1.0	1
4008	которые всегда и во во всем видят только дерьмо	некоторые люди видят только негатив	ru	1.0	1	1.0	1.0	1
4011	из-за вас козлов- настроение ноль и поведение ,ну никакое.....	Ваше поведение сильно влияет на мое настроение и отношение, оно оставляет желать лучшего....	ru	1.0	1	1.0	1.0	1
4014	Я вот хуйню бы творить не стал и если надо, то изменился бы ради общественного блага	Я вот бы не стал этого делать и, если нужно, изменился бы во благо для всех.	ru	1.0	1	0.6666666666666666	1.0	1
4019	Это у вас такой мемчик локальный на пораше?	Это у вас такой интересный мем на портале?	ru	1.0	1	1.0	1.0	1
4020	враг не пройдет.победа будет за нами.все народы хотят мира.а этим тварям неймется.перемен захотели!!!браво батьке!!!!!!	противник не пройдет. победа будет у нас. все народы стремятся к миру. а этим субъектам не удастся. изменения захотели!!! молодец батьке!!!	ru	1.0	1	1.0	1.0	1
4028	два идиота, что отец,что сын.два авантюриста.	два человека, как отец, так и сын. два искателя приключений.	ru	1.0	1	1.0	1.0	1
4035	сявка никак не может сойти с этого цыкличного круга, скоро новый х.й нарисуется	Природа никак не может выйти из этого цикличного круга, скоро новый комар нарисуется.	ru	1.0	0	1.0	1.0	1
4049	ну что поделаешь ,согласна что дура	ну что поделаешь, согласна, что ошиблась	ru	1.0	1	0.6666666666666666	1.0	1
4050	люди выходили чтобы убрать вора януковичя такого бандита как путин	Люди выходили, чтобы убрать Януковича, такого бандита, как Путин.	ru	0.5	1	0.5	1.0	1
4055	Особенно, если сам ничего не можешь, кроме как говном в интернете кидаться	Особенно, если сам ничего не умеешь делать, кроме как хамить в интернете.	ru	1.0	1	1.0	1.0	1
4057	прежде чем признаться в своей ошибке оглянись не окружают ли тебя идиоты	Необходимо оглянуться, прежде чем признаваться в недоразумении, чтобы убедиться, что тебя окружают нормальные люди.	ru	1.0	1	1.0	1.0	1
4060	кое как с пробуксовкой , с ебуками находишь этот дом( хорошо еще если на нем номер есть)	сложностями с трудностями находишь этот дом (и хорошо, если на нем указан номер)	ru	1.0	1	1.0	1.0	1
4061	А если и посмотрят то просто скажут, что он дурак	Если кто-то увидит, они просто считают, что он необдуманно поступил.	ru	1.0	0	0.6666666666666666	1.0	1
4075	фирсофу с филатовым позвоню, скажу, что такую херню пишите!	Я позвоню Фирсову с Филатовым, скажу, что такую нелепость пишите.	ru	1.0	1	1.0	1.0	1
4079	у людей давление зашкаливает, от масок у многих аллергия, чихают и кашляют, а эта сволочь со своим ужесточением	у некоторых людей повышается давление, некоторые испытывают аллергическую реакцию от масок, они чихают и кашляют, а новые меры принимаются из-за этой ситуации	ru	1.0	1	1.0	1.0	1
4085	Что-то мне кажется, гинеколог не будет своему коллеге говорить дурак .	Что-то мне кажется, гинеколог не будет своему коллеге говорить.	ru	1.0	0	1.0	1.0	1
4091	да какие ему могут быть оправдания ? ведь погиб человек из-за этого ублюдка	Rewritten: Есть ли у него какие-то оправдания? Ведь человек умер из-за этой ситуации.	ru	1.0	1	1.0	1.0	1
4100	послушай быдло,я не смотря на свои 62 года до сих пор на летной работе,врачи пока допускают	просто хочу сказать, что несмотря на мой возраст (я уже 62 года), я все еще работаю на летной должности, врачи пока разрешают	ru	1.0	1	1.0	1.0	1
4102	но вам то наверное достаточно дерьма льющегося с экрана путиновизора.	но вам наверное достаточно информации, которую вы видите на экране.	ru	1.0	1	1.0	1.0	1
4106	Кланятьcя вcем, кто предcтавляет опаcноcть и cмаковать мучения более cлабых попутно выcирая на них доноcы.	Приветствовать всех, кто представляет угрозу и наслаждаться испытаниями более непосильных, поддерживая связь с ними.	ru	1.0	1	0.8333333333333334	1.0	1
4107	пыль в глоза фуфлыжники гнать таких из страны	чистить обувь, не подходящую для страны	ru	1.0	0	1.0	1.0	1
4108	найти по телефону скотину и наказать по всей строгости!	найти по телефону и наказать по всей строгости!	ru	1.0	1	1.0	1.0	1
4118	дожили, бляди учат как надо жить и что делать !	дожили, учат как надо жить и что делать !	ru	1.0	1	1.0	1.0	1
4121	мало вам пиздюкам, чтобы страну не продавали	мало вам, чтобы страну не продавали	ru	1.0	1	1.0	1.0	1
4135	такие сволочи не должны жить на руси.	такие люди не должны пребывать на территории России.	ru	1.0	1	1.0	1.0	1
4136	повезло белой легковушке что этот еблан в нее не влетел	повезло белой легковушка что этот в нее не влетел	ru	1.0	1	1.0	0.5	0
4157	он все больше и больше походит на старого потрепанного жизнью,пидора	он все больше и больше становится похож на пожилого человека, пройденного жизнью	ru	1.0	1	1.0	1.0	1
4164	он защищает только своих детей , анавсех остальных ему насрать , трибунал ему и всем его пидорам	он защищает только своих детей, а на всех остальных ему все равно, трибунал ему и всем его.	ru	1.0	0	1.0	1.0	1
4165	да ебанутые люди только такое могли сделать!	да необычные люди только такое могли сделать!	ru	1.0	0	1.0	1.0	1
4174	в этой группе обязательно найдётся тупой недоёбок с тёмной аватаркой и заданием нахамить.	в этой группе обязательно найдётся человек с тёмной аватаркой и заданием проявить невежливость.	ru	1.0	1	1.0	1.0	1
4178	что ж ты сука прячешься, гавкаешь за чужой спиной?	почему ты скрываешься и разговариваешь за спиной других?	ru	1.0	1	1.0	1.0	1
4188	я потерял маму, а после сорока дней жена ушла... вот и вся ваша блядская верность!	я потерял маму, а после сорока дней жена ушла... вот и вся ваша верность!	ru	1.0	1	0.8333333333333334	1.0	1
4189	а не ебанутых из дома 2 показывать.',	а не странных людей из дома 2 показывать.	ru	1.0	1	1.0	1.0	1
4191	но, сука, зря он так про бессмертный полк...	но, честно говоря, для чего так говорить о бессмертном полку...	ru	1.0	1	0.6666666666666666	1.0	1
4194	да гнать этого пидрюгу надо,гандона	надо убрать этого человека	ru	1.0	1	1.0	1.0	1
4199	пиздабол песня есть у шнура эт про него	у шнура есть песня, которая о нем	ru	1.0	1	1.0	1.0	1
