Unnamed: 0	toxic_sentence	neutral_sentence	lang	toxic_fluency	content_score	toxic_pairwise_score	neutral_fluency	fluency_score
4418	አረ ሌላው ሁሉ ነገር ይቅርና ህዝበ ወያኔን በሚያስጨንቅበት ሰሞን አብይን ጭራሽ ከነመፈጠሩ የሚያውቅ ሰው ነበር? የኛ ሰው አሁን ደርሶ ያለ አብይ ብሎ ጫማ የሚልሰ	አቅርብለታ: ሌላው ሁሉ ነገር ፈትኖች።	am	1.0	0	1.0	0.5	0
4422	መቼም ይህ የአሳምነው ድምፅ ነው ብሎ ያመነ ደንቆሮ መሆን አለበት ።	ለማንኛውም ዘርፍ ይህ ሥራ ነው እስኪፈነድ ሲደንቅ መሆኑ ያለበት ።	am	1.0	0	1.0	0.5	0
4431	ሴተኛ አዳሪዎች አንተን በሺህ እስጥፍ ይበልጡሃል። በዚህ አስተሳሰብህ ነው ሀገር ልምድ የምትለው? ማፈሪያ ተወጋዥ ባልታጣበት አለም ስራ ሰርታ ቤተሰብ ላሳደግ ያልች	እኔ ወታደርም አድል ? ፖለቲካው አመለሃለሁ . ግን አብያ ጠላታችን ወደሆን ብለን ስንል ነው አምርረን መታገል የምንችለው . ጅል	am	0.5	0	0.8333333333333334	0.5	1
4433	አንተ ደደብ ከዚህ በላይ ምን አባህ እስኪፈጠር ነው ምትጠብቀው? የራስ ሰይጣን ሰይጣንነቱ ለሌላው እስከሆነ ብቻ ለኔ	እዚህን ከአንተ ጋር ምን ዝሰማህ ያለው ነው። ለአራዳነት ጥረትን እስከሚፈጠረው እርምጃ ብቸኛው ለእኔ።	am	1.0	0	1.0	0.5	0
4436	አንተ የዉሻ ልጅ የጅህን ታገኛለህ ቆይ የንፁሃንን ደም አፍስሰህ በሰልም ምትኖር እንዳይመስልህ ደደብ :	እናቴ የብሌ ልጅ የጥቅስብ ታሪከባችሁ ሉት ደቅስዎም ማከራና በስቃብ መማይ ልዑክ እጅግም መሉሱል እንዲደድኅ ድድ።	am	1.0	0	0.6666666666666666	0.0	0
4446	ድንዝዝ፣ የአብይ አህመድን ሴራ ለማወቅ ገና ግማሽ ክፍለ ዘመን ያስፈግሻል። አብይ እያሳሳቀ ገና ኢትዮጵያን ሲያነዳት የዛኔ ይገባሻል	ዳይ፣ የአህየ በጎበይ ሴሩ ቅርብ ዘመን ያስፈልገታል። አህየ የኢትዮጵያን ትሰማለች	am	1.0	0	1.0	0.0	0
4447	ዶ/ር ዳንኤል በቀለ ሆይ አንተ የዘር ማጥፋት ወንጀል ተፈፅሟል ብለህ እንድታምን ስንት አማራ ይታረድ ? አብይ አህመድ ሆይ ይህው ይህው መታረዱ ቀጥሏል ው	ዶ/ር ዳንኤል በቀለ ሆይ አንተ የዘር ማጥፋት ወንጀል ተፈፅሟል ብለህ እንድታምን ስንት አማራ ይታረድ ? አብይ አህመድ ሆይ ይህው ይህው መታረዱ ቀጥሏል ው	am	1.0	1	0.5	1.0	1
4449	በቀጣይ ኮሚቴ ተብዬው መጅሊስን ካልተረከብን ሰላትም ዋጂብ አይሆንም ማለታቸው አዲስ አይሆንብንም ምክኒያቱም ሰላት የእስላም መሰረት እንደሆነ ሁሉ ሀጅም የእስላም መሰረት ሆኖ	ያደረጉን ትክል ማግለላቸው አንድ ነገር አያደረጉንም መልካም መሆኗም ያልደረገ ተቀበልነት	am	1.0	0	0.8333333333333334	0.0	0
4453	ህዝቤን ተገደለ ተጨፈጨፈ ተዘረፈ ብለህ ለምን ትናገራለህ ብሎ የሚያሾፍ ጥንብ ፍጥረት ደሞ ኣለ። ሲያስጠላ	ህዝበሽን ትገደለና ትጨፈጨፈና ትዘረፈና ብወቅለን ስለምን ትናገራው እትጓል የሚውጡ ብዝነብሽ ጥንቃን ፍጥነት ደሞ ኣለ። ስለላዚብ	am	1.0	1	0.8333333333333334	0.0	0
4464	ስራችሁም አፋችሁም ባለጌ ነው ከስድብ ውጪ ምን ይጠበቃል?	ዾንም ስራሽነትን እንዴት ለን እናመለከት ባችሁ?	am	1.0	0	1.0	0.0	0
4465	የሆነማ የተገለባበጠ እና የተዟዟረ ነገርማ አለ፣ ከጭንቅላታቸው ጀምሮ	ከአረክትውስጥ ጀምሮ	am	1.0	0	1.0	0.0	0
4469	ይሄ ሰውዬ አንድም የወታደር ስነምግባር የሌለው ይሳቅልኛል እያለ የጠጅቤት የሰካራም ወሬ እያመጣ ህዝቡን ማደንዘዝ ይፈልጋል ልጋጋም ለፍዳዳ ቅሌታ ሽማግሌ። ምንነው ሱዳን ላይ ሲሆን ምላስህ ታጠፈ	ይሄ ሰውዬ አንድም የወታደር ስነምግባር የሌለው ይሳቅልኛል እያለ የጠጅቤት የሰካራም ወሬ እያመጣ ህዝቡን ማደንዘዝ ይፈልጋል ልጋጋም ለፍዳዳ ቅሌታ ሽማግሌ። ምንነው ሱዳን ላይ ሲሆን ምላስህ ታጠፈ	am	1.0	1	0.5	1.0	1
4472	ሳይቸግረው ሰይጣን መስቀል ሰቅሎ ቤቱ ሲወጣ ሲገባ ታወከች ሕይወቱ መልካም እለተ ሰንበት	ሳይቸግረው ሰይጣን፣ ቤቱ፣ ሲወጣ ሲገባ፣ ሕይወቱ መልካም እለተ ሰንበት.	am	1.0	1	0.5	0.0	0
4475	የወንድማችንን ቴዎድሮስ ጸጋዬን የዋህነት ሳላደንቅ ባልፍ ህሊናዬ እንደሚወቅስኝ ተስማኝ አንደኛውን ሙማ ከሌላው አማሙማ ጋር ለማጋጨትና በአባቶቹ መንገድ ለመቀጠል ጥረት ቢያደርግም አማሙማዎች እምቢላገሬ አልነው ምን ይውጠው?	ከአባቶቹ ወንድማችንን ቴዎድሮስ ጸጋዬን በሌላው አማሙማ ቲዩኒ ብዛቴ ነን ኮኔንሺ ወደዚህ ግባ ብዛውን እንቀላቀል ስለሚል ፣ እውነተማማ ብዙም ዓለምን ሆኖ አየለብቅ።	am	1.0	0	0.6666666666666666	0.0	0
4478	ሴራችሁን ትታችሁ አገር ምሩ ብትባሉ የእጅ አመል ያለበት ሌባ ይመስል ተመልሳችሁ ሴራ ትጠመጥማላችሁ እኛ የምንለው ኢትዮጵያዊ የሆነ ሁላ እኩል ስልጣን እኩል መብት እኩል ድርሻ እኩል	እሱን ትተኛለን አገር ድሆን እንዳለበት ሌባ አባ ተላመፋችሁ ሴራ ትጠመጥማላችሁ እልፊው ኢትዮጵያዊ ሁላ ጡት ጡት ሁላ ዅካሲ ሁላ ፋሲ ሁላ	am	1.0	0	0.3333333333333333	0.0	0
4506	አንች አረመኔ ጁንታ የመጨረሻ ኑዛዜሽ መሆን አለበት አሮጊት??	ጁንታ የመጨረሻ ማግኛቷን መሆን እንዲረዳው አለበት አሮጊት?	am	1.0	0	0.8333333333333334	0.0	0
4511	ባንዳው ማን እንደሆነ ልብህ ያውቀዋል፡ ባለጌ	ማን እንደሆነ መጠንን	am	1.0	0	1.0	0.5	0
4513	የአክሱም ጽዮን ማርያም ቄስ በመምሰል በአክሱም ከተማ በክርስትያኖች ላይ ጭፍጨፋ ሲፈጸም በአይኔ አይቻለሁ ብሎ ለአምነስቲ ኢንተርናሽናል የውሸት መረጃ የሰጠው እና በአሜሪካን ሀገር	በመምሰል ከተማ በክርስትያኖች ላይ ሲፈጸም ለአምነስቲ የውሸት መረጃ የሰጠው እና በአሜሪካን ሀገር	am	1.0	1	1.0	0.5	0
4517	ለቅሶ ፖለቲካ።አደገኛ ሙሾ ታወርጂ የለ።ፓርታይም ሽቀላውን አጣጡፈሽዋል።በርቺ እስክትዬዢ	ለቅሶ የታወር፣ የታረገበው በርቺ የታይ.	am	1.0	1	1.0	0.0	0
4519	የተንቆቆ ዘረኞ ሽማግሌ በዚ እድሜው ምን የህል ደደብ እንደሆነ አየነገረን ነው .	ሽማግሌ ወደዚ እድሜው ምን የህል ደደብ እንደሆነ አየነገረን ነው.	am	1.0	0	0.8333333333333334	1.0	1
4523	እንዳንተ አይነቱ ላፕቶፕ ላይ ተወዝፎ የሚውል ቦቅቧቃ የአማራ ህዝብ ጠበቃ ሊሆን እይችልም። ልብ ያለው አገሩ ገብቶ ከ	እንዳንተ ሴት ላፕቶፕ ላይ ተወዝፎ የሚውል ቦቅቧቃ የአማራ ህዝብ ጠበቃ ሊሆን እይችልም። ልብ ያለው አገሩ ተለላ.	am	1.0	1	0.3333333333333333	1.0	1
4532	ጋንትዝ በእውነት ተሳስተሃል በወንጀል ውስጥ ተከሳሹን ትደግፋለህ ስለሆነም ህዝብን ችላ በማለት በጠቅላይ ሚኒስትሩ ጥፋት ተባባሪ ነዎት ፡፡ ከመንግስት ይ	ጋንትዝ በእውነት ተሳስተሃል በወንጀል ውስጥ ተከሳሹን ትደግፋለህ ስለሆነም ህዝብን ችላ በማለት በጠቅላይ ሚኒስትሩ ጥፋት ተባባሪ ነዎት ፡፡ ከመንግስት ይ	am	0.5	1	0.3333333333333333	0.5	1
4548	መሪዎች ሃላፊነታቸውን ካላወቁ: ለህዝቡ እርግማን ነው:: መደመር እያልክ መቀነስና ዘር ማጥፋት ትልቁ ክህደት ነው	መሪዎች ሃላፊነታቸውን ካላወቁ: ለህዝቡ እርግማን ነው:: መደመር እያልክ መቀነስና ዘር ማጥፋት ነው	am	1.0	1	0.3333333333333333	1.0	1
4563	. ከባድ የጦር መሳሪያዎችን ደምስሰን ከጥቅም ውጪ አድረገናል ብሎ መግለጫ ሰጥቶ አልነበር እንዴ ይሄኛው ከየት መጣ ባጫ ግን ጤነኛ ነው? በመለስ ግዜ ኦነግን	በቅርብ ጋር ታሞ መጣመጥ። ለመወያየት ቤት ሄደ።	am	1.0	0	0.6666666666666666	0.0	0
4572	አንተ ማለት ወራዳ ሌባ ነህ ሙያህን ሠው ገደልክበት የአማራ እናቶች እንዳይወልዱ ለማምከን ብዙ ሠርተሀል ውሸታም እና አስመሳይ ነህ ገና በፍትህ ፊት ትቆማለህ ሌባ ሌባ ሌባ ገዳይ ki	አንተ ማለት ወራዳ ለባሻ ነህ ሙያህን ሠው ገደልክበት የአማራ እናቶች እንዳይወልዱ ለማምከን ብዙ ሠርተሀል ውሸታም እና አስመሳይ ነህ ገና በፍትህ ፊት ትቆማለህ ለባሻ ለባሻ ለባሻ ገዳይ	am	1.0	1	0.8333333333333334	1.0	1
4573	ለነገሩ በውቅቱ ተጠቃሚ ስለነበርክ ብዙ ብታውራ አይገርምም ውሻ በበላበት ነው።	ለነገሩ ተጠቃሚ ስለነበርክ ብዙ በበላበት ነው።	am	1.0	1	1.0	1.0	1
4577	ምንም የምታደርጊው ነገር ፣ ደካሞች ነሽ ፣ እንደዚህ አይነት ነገር በጭራሽ ማድረግ አትችይም ፣ ወላጆችሽ ይንቁሻል እናም ወንጌልን ከእርስዎ ጋር ያካፍላሉ ፣ ግን እንደዚህ ያሉ ፈተና	በፎቶመልክ፣ ቦፇሾ ላሷን ስለላከኛል ፡፡ ሥነሱን በአጠናቅና ሕወሓቱን ከእራስእሰዎ ጋር ያላነጽላሉ ፦ ይላሉና ከእርሱ ቦጋቿ	am	1.0	0	0.8333333333333334	0.0	0
4579	ክፋት ያማረው ደግሞ እንዲህ ይላል ምን ማፈሪያው ነው፡፡ እንዴት የጣቷን ልክ አያውቀውም?	እንዲህ ይላል ምን ማፈሪያው ነው፡፡ ኧረሞተት የጣቷን ልክ አያውቀውም?	am	1.0	0	1.0	1.0	1
4580	አንድ በእንድ የተንኮል ሴራህ እና የውሸት propaganda አለመሳካኩቱ ደስ ሲል አቦ ። ለማንኛውም ውሃ እየጠጣህ	አንድ በእንድ ካምፓኦሉ እና አሳምዶውን propaganda አካቲቱ ደም ሲል አቦ ። ለማንኛውም ውሃ እየጠጣህ	am	1.0	1	1.0	0.5	0
4585	ጠቅላይ ሚኒስትሩ አብሮ የኖሩትን ድርጅት ጠላት ብለው ሲጠሩ እንዴት አይሰቀጥጣቸውም? እኔ ለነሱ እሸማቀቃለው። ኢንጅነር ይልቃል	ሚኒስትሩ አብሮ የኖሩትን ድርጅት ጠላት ብለው እንዴት አይሰቀጥጣቸውም? እኔ ለነሱ እሸማቀቃለው። ኢንጅነር ይልቃል	am	1.0	1	0.8333333333333334	0.5	0
4599	መጠግያየ በለው ውንጂ ነገ መሮጥህ ኣይቀርም StopGenocideInTigray AllowAccessToTigray	እዚ ኣይቀርም። መስግንና ትግራይን ማእከል አይተመሓሰር። (This is not correct. Let's support peace and humanitarian access to Tigray.)	am	0.5	1	0.5	0.0	0
4600	ኢንጂነር ምናለ የተጨፈጨፉት አማሮች ግድ ሳይሎት ይህንን ወሬ የምስራች ብለው ይመጣሉ እግዚአብሔርን ይፍሩ።	አማራዎቹ የተጠቀመውም ክፋትን መንገዳውን ለማድረግ ይወስዳል።	am	1.0	0	0.8333333333333334	0.5	0
4606	ነፃ አውጪ ሆኖ ትግል ይቀጥላል . ሰላም ይደፈረሳል . ሁሉም በእኩልነት ማሳተፍ ነው የሚያስፈለገው . ጀዝባ	ሁሉም በሴቧል መንፈሰን ነው የሚያገኛህ.	am	1.0	0	1.0	0.5	0
4608	ሚስቱና ልጆቹ አመሪካን አስቀምጦ ሚስክን የኢትዮጵያ ህዝብ አይዛቹ ተዋጉ እያለ የሚጮህ የሰይጣኖች ቤተሰብ ነው የሚባል ፈርቶ ወይም ሙቶ ነው ወይም በከባድ በሽታ ታሞ ይሆናል በቀን	ባለዉያን እና ብሔርዎቹ የሚሽፋውን የኢትዮጵያ ህዝብ አዲማች ያገለጋቸው የሱንብ፣ ብዙ በረሃዊናም በሙሉ አትታኞራር። በባሕርዋም በሸገር ታማኝ፡፡	am	1.0	0	0.6666666666666666	0.0	0
4611	እንግዲህ የተገለጠላት እውነት ለእኛም እስኪታየን መፀለይ ነው : ግን ምን አለ ሙያውንም ኣብራ ባታሰድብ?????	እንግዲህ የተገለጠላት እውነት ለእኛም እስኪታየን መፀለይ ነው	am	1.0	1	0.8333333333333334	1.0	1
4614	ምነው ቅድም ገደል ግቡ ስትል አልነበር ምን እንደ እስስት ትቀያየራለህ?እዚህም የሚጠላህ የለም አልደረስንባችሁም አትድረሱብን ይሄን ማፈርያ ስራ ተ	ምነው ምን እንደ እስስት ትቀያየራለህ? እዚህም የሚጠላህ ስለሚነዳችሁ አትድረሱብን ተ	am	1.0	1	1.0	1.0	1
4619	ጅቡቲ ሄደህ ዲፕሎማሲ የምትመስል ነገር ይዘህ መጣህና እንደትልቅ ነገር ጉራህን ትነፋባችኋለህ ። አንተ እንኳ ለኢትዮጵያ ለጅቡቲም አትመጥንም ።	ጅቡቲ ባዶሕና ዲፕሎማሲ የምትመስል ነገር ነው ወይም መጣሕን እና እየትልቅ ነገር ጉራሕን ትነፋባችን። አንተ እንዳንኳ ለኢትዮጵያ ለጅቡቲም አትመጥንም።	am	1.0	1	0.3333333333333333	0.5	0
4620	የሞቀ ሰው ከነ አልጋው ተዘጋጅቷል ፤ እዛው ዛፍ አቅፈህ እደር.ግን አልልህም	የሞቀ ሰው ከእንጠብቅ ማንም አልያውሉም ፤ በመሉ ስልጣን ሁሉ ይከታተሉ. እና አሁን አልልህም	am	0.5	1	0.5	0.0	0
4628	አይ በርሔ፣ ጊዜ ያለፈብህና የማይገባህ አይነት ትመሥለኛለህ	አይ, ጊዜ የማይገባህ ትመሥለኛብን	am	1.0	1	0.8333333333333334	0.5	0
4635	በጀዋር እና በአብይ መንግስት አትደግፉ በአማራ ላይ ያነጣጠረ የሴራ ፓለቲካውን እያያችሁ አብይ የተባለን እባብ ጭራሽ ለሀገራችን የሚሆን አይደለም የሱን ተራ እንጠብቅ	በመንግስት እና በስራ ስለሚከተለው አገልጋይ ፣ የሱን ተራችን ከረሳው አገር ለሀገራችን መሆኑን አስበዋብን ኣይሆንም	am	1.0	0	0.5	1.0	1
4649	ሎሬት ፀጋዬ ገ/መድህን ሐቅ ለሚለው ፅሁፋቸው ሴኮ ቱሬ የሚባል መርዝ ቋቅ የሚል ትፋቱን ወያኔ አ.አ የገባ ሰሞን በሬድዮ ደጋግሞ ያደነዘዘን ዛሬ ትዝ አለኝ። አይ ጊዜ.ጌዜ ለሁሉም መልስ አለው።	ተጨምሮአል ገ/መድህን ለሚለው ወያኔና ዘውዬ እየምታዛከብለች ጠዪቡ ትምህርቱን እንዴት ትፋል ላሷን ስሜአን እንዴት ሥራሷን? ለሁሉም መልስ አለው።	am	1.0	0	0.6666666666666666	0.0	0
4650	ፍቅር ለማስተማር ፖስተር ጴንጦ መሆን አያስፈልግም።	ረቡዕ በማስተማር ጴንጦ መሆን አያስፈልግም።	am	1.0	1	0.6666666666666666	0.5	0
4655	አምላክ ይቅጣህ አሳዳጌ የበደለህ ባለጌ ዋጋህን በቅርብ ቀን ታገኛለህ	አምላክ ይቅጣህ አሳዳጌ የበደለህ በቅርብ ቀን ታገኛለህ	am	1.0	1	1.0	1.0	1
