Unnamed: 0	toxic_sentence	neutral_sentence	lang	toxic_fluency	neutral_fluency	fluency_score	content_score	toxic_pairwise_score
1891	حقيقة أننا جميعا سندفع ثمن هذا الحزب الليبرالي الفاشل يجعلني أشعر بالغثيان	حقيقة أننا سندفع جميعاً ثمن هذا الحزب الليبرالي الفاشل تجعلني أشعر بالسوء	ar	1.0	1.0	1	1	0.6666666666666666
1892	كيف فشلت؟ ايش كان المطلوب لكي تكون ناجحة؟ لعنة الله عليكم ياسفلة	كيف فشلت؟ ماذا تطلب الأمر لتصبح ناجحا؟	ar	1.0	1.0	1	1	1.0
1902	بس نهى للحين ماتغيرت لحجية	لكنّه توقف عندما أصبح لغزاً	ar	1.0	1.0	1	0	0.8333333333333334
1922	صاحب الدراسه سمين ومايبي ينحف دراسه كذبيه لايلعب عليكم	البروفيسور و مايبي النحيلة يكذبان	ar	1.0	1.0	1	0	0.6666666666666666
1931	مو قادرين على دوري كله هبايل خخخخخ	أنا لست قادرة على تحويل بلدي كامل هيبي.	ar	1.0	1.0	1	0	1.0
1933	وانتـي حكيتيها اخيكـ مو بقره مثلكـ ههههههههههههههههههه	و أنت أخبرتها أن أخاك ليس بقرة مثلك	ar	1.0	1.0	1	0	0.5
1936	كم كان هذا الرجل غبيًا ليقرر إنشاء متجر قبل أن يصبح بيع الحشيش قانونيًا؟	كم كان هذا الرجل مخطئاً في أن يقرر فتح متجر قبل أن يكون الحشيش قانوني؟	ar	1.0	1.0	1	1	1.0
1940	دوري زبايل زيك كعادتك دايما	زيّي كرة الـ (ز) لكِ كالعادة	ar	1.0	0.5	0	0	0.8333333333333334
1946	يا ويلي ويلاه عالفاضي و نفع أكثر منهم !!! أدعسك! 😂😂😂انا اقرأ المانجا ف عشان كذا .. المهم مابي اتحمس و أحرق خليني ساكته	ويلي، أنا أكثر ربحاً منهم، أنا أصلي من أجلك	ar	1.0	1.0	1	0	0.8333333333333334
1949	يلعن امك ياحكم قسم بالله عيب اللي قاعد يصير عطهم الدوري وخلاص ياخي	أمك، أنت الحكم!	ar	1.0	1.0	1	0	1.0
1954	يلعن ابوك نحنا نتمى لكم انكم بخير ومحد يصير له شيء وهاذا جزاتنا ياولد الكلب ؟ كل ماصار شيء	اللعنة، والدك، نأمل أن تكون بخير، وشيء	ar	1.0	1.0	1	0	1.0
1958	الاتراك موجودين غصبا عن بلحه واللي معاه لو فيهم راجل يقدر يطلعهم يورينا ي…	الأتراك في حالة من الذعر، الذي، إذا كان هناك رجل الذي	ar	1.0	1.0	1	0	1.0
1966	نفسي ارجع اصاحب كوايته شيعيين كانوا يونسوني اكتر منكم يكلاب	لقد عدت مع أصدقائي الشيعة، كانوا أكثر شبهاً بـ (جونسون) منك	ar	1.0	1.0	1	0	1.0
1976	لا شرطي روسي يا ابن الستين كلب	لا شرطي روسي	ar	1.0	1.0	1	1	1.0
1983	دي مش مشكله بالنسبة للدفعة عشان كلهم صعايدة	ليست مشكلة للقافلة لأنهم جميعاً ذاهبون للأعلى	ar	1.0	1.0	1	0	0.8333333333333334
1986	ماطلعلكم صوت فوق السرقة كذابين تسئلون وش مشكلتك وبعدها تختفون ماتردون لعنة الله عليكم وعلى من جمعكم شركة نصب	أنت تكذب، تسأل ما خطبك، ثم تختفي، أنت	ar	1.0	1.0	1	0	1.0
1988	خلاص واضحه الحكم ابن الزنوه رجع للفار عشان للهلال وحقت النصر مارجع عيال زنا جابو حكم زيهم ابن زنوه	الرجل عاد إلى الحلبة من أجل القمر والنصر عاد على	ar	1.0	1.0	1	0	1.0
2003	يمه فجاءه صارو كلهم صعايدة	جاءت أمه و صعدوا جميعاً	ar	1.0	1.0	1	0	0.8333333333333334
2007	يا رجال دوري هبلان ضامن الدوري تنافس على الابطال كمان شوف من بعد كريستيانو فريقك صار مصخرة😭😭	يا رفاق، الدوري مضمون، أنت تقاتل من أجل البطولة، وانظروا	ar	1.0	1.0	1	0	0.8333333333333334
2014	لعنة الله عليكم قداش خسرتو تونس أعوام وغرقتونا في ترهاتكم	كم من السنوات ضيعتها في تونس و أغرقنا بكلماتك	ar	1.0	1.0	1	0	1.0
2015	كس أختك على أختو شهيد قال	أختك قبلت أخته	ar	1.0	1.0	1	0	1.0
2018	أولئك هم الجيل القادم من المشردين البائسين .	هؤلاء هم الجيل القادم من المشردين	ar	1.0	1.0	1	1	0.8333333333333334
2022	يا عمي هيدا الزلمي جاهل	العم هدا جاهل	ar	1.0	1.0	1	1	0.6666666666666666
2031	بالامس تحتفلون بالاستقلال واليوم تستقبلون المستعمر . هكذا هم العملاء وبائعي وطنهم لعنة الله عليكم ياخونة	البارحة احتفلتم بالاستقلال اليوم ترحبون بالمستعمرة	ar	1.0	1.0	1	1	1.0
2033	أنا لم أصوت للكذاب	لم أصوت للكاذب	ar	1.0	1.0	1	1	0.5
2036	تدري انك قاعد تتابع المباراة و انا ازغل عليك يا حمار	أنت تعرف أنك لاعب القيمة المطلقة وأنا ألعب معك	ar	1.0	1.0	1	0	1.0
2046	امم جمال جد جد لبويتين شراميط واقفين مع بعض	منزل جميل جداً ذو طابقين مع الكثير من البلاط	ar	1.0	1.0	1	0	1.0
2047	الشرطة ليس لديها وقت لهذا الهراء	الشرطة ليس لديها وقت لهذا	ar	1.0	1.0	1	1	1.0
2049	* معنديش طاقة اجادل حد * - انتي صح - وانت صح - والأخ اللي ورا... ايوة انت يا حمار انت صح	أنت محق وأنت محق، والأخ خلفك	ar	1.0	1.0	1	0	1.0
2053	هيلاري حرة، وأوامره التنفيذية فاشلة، وتعييناتها بها بعض المشاكل	(هيلاري) حرّة، أوامره التنفيذية غير واضحة، و مواعيدها في ورطة.	ar	1.0	1.0	1	1	0.8333333333333334
2064	واحد متخلف معانا في الشغل كان مخالط لحال مشتبه فيها كورونا وجهه الشغل وهو قاعد حد اتصل بيه وقاله انه عمل مسحة و الن…	أحد رجالنا في المكتب الخلفي كان على اتصال مع حالة مشتبه بها من كورونا	ar	1.0	1.0	1	1	1.0
2065	كيف بدك تحررها بمزيد من التطبيع مع الصهيونب والمباركة لذلك ..	كيف ترغب في إطلاق سراحها مع المزيد من الطبيعية مع بركات الصهيونية	ar	1.0	1.0	1	1	0.5
2069	واو، تحدث عن تعليق جاهل.	واو، الحديث عن تعليق جاهل.	ar	1.0	1.0	1	1	0.5
2072	سينظرون إليه كمهرج طفولي يجب التعامل معه بحذر.	سيراه كشخص طفولي يجب التعامل معه بعناية	ar	1.0	1.0	1	1	0.8333333333333334
2075	اقسم بالله فريق بدون شخصيه لعنة الله عليكم	فريق بلا شخصية	ar	1.0	1.0	1	1	1.0
2078	فين مصر من المساعدات لضحايا تفجير بيروت؟ ولا احنا بس نبعت لايطاليا وامريكا وبريطانيا والصين؟ الله يلعن ابوك وابو	أين هي المساعدات المصرية لضحايا تفجير بيروت؟	ar	1.0	1.0	1	1	1.0
2106	الجدال الغبي الذي قرأته هنا يجعلني أهز رأسي	الحجة التي قرأتها هنا تجعلني أرفع رأسي	ar	1.0	1.0	1	1	1.0
2111	يلعن امك يا كونتي من اول تنزله	إنه يهين أمك يا (كونتي) منذ أول مرة استلقاها	ar	1.0	1.0	1	0	0.8333333333333334
2113	مهي عشان كدة اسمها مخابرات يا غبي	لهذا السبب يُدعى الذكاء	ar	1.0	1.0	1	0	1.0
2117	بتحب اذكرك بكلامي عليك وقتها ولا عارفه ي فلسطيزي ؟	هل تريدني أن أذكرك بما قلته لك حينها أم لا؟	ar	1.0	1.0	1	1	1.0
2119	للاسف مغرر وملعوب عليهم واخرته كنب وسرير وزواج من زنجي وغسيل حمامات وانتي بكرامه. اللهم عافانا	لسوء الحظ، لقد تم إغوائه ولعب به، وسريره كان أريكة	ar	1.0	1.0	1	0	1.0
2123	لا تصير غبي ياسعد لو كان في اياب كان تراجع برشلونه ومافتح ملعبه	لا تكن ساذجاً، سعيد لو كان في مكان يمكنه العودة إليه	ar	1.0	1.0	1	0	0.6666666666666666
2132	متى سيحين المستقبل القريب لهؤلاء المهرجون؟	متى سيكون المستقبل القريب لهؤلاء الناس؟	ar	1.0	1.0	1	1	1.0
2148	لا يمكنك شراء كل شيء على أمازون؛ العديد من الأشخاص قد يكونون أغبياء لاستخدامه.	لا يمكنك شراء كل شيء من أمازون، الكثير من الناس لن يستخدموها.	ar	1.0	1.0	1	1	1.0
2163	قل لهم جميعاً أن يحتفظوا به في مؤخراتهم .	أخبرهم جميعاً أن يستمروا	ar	1.0	1.0	1	0	1.0
2172	الله يلعن أبوك فريق . لاعب يستلم من الجناح وياخذ الملعب اختراق ويسجل هدف والحارس ما يحتاج أكمل	فريق والدك، لاعب يأخذ من الأجنحة و يأخذ الملعب	ar	1.0	1.0	1	0	1.0
2173	طيب وخر لا ادعسك 😭😭😭😭😭😭🌚	حسناً، ولن أتصل بك	ar	1.0	1.0	1	0	1.0
2177	عايزين تنهبوا المقيمين وخلاص لعنة الله عليكم	تريد سرقة السكان و حفظ لعنة الله	ar	1.0	1.0	1	0	0.5
2179	سلام عليكم وجمعة مباركة ونسأل الله العفو والمغفرة. بنظر هؤلاء الشيعي كافر وحلال الدم والمال،ولهذا ترك…	السلام عليكم وجمعة مباركة واطلبوا من الله المغفرة والعفو في	ar	1.0	1.0	1	0	1.0
2180	أنا لست بحاجة إلى ذكر كل كلمة غبية.	لا أحتاج أن أذكر كل كلمة	ar	1.0	1.0	1	0	1.0
2185	إنه فاسق غير مألوف بالنسبة لعضو حزب الديمقراطيين.	إنه غير عادي بالنسبة للديمقراطيين	ar	1.0	1.0	1	1	1.0
2199	العرب اتقدمو وبقوا شراميط 😋 😋	العرب تقدموا و بقيوا عنيدين	ar	1.0	1.0	1	1	1.0
2200	اليس هم نفسهم الي ارسلهم قردوغان لليبيا واليس هم نفسهم من ارسلهم لقتل الاكراد والعراقيي…	أليسوا هم نفس الأشخاص الذين أرسلتهم كردستان إلى ليبيا والناس الذين أرسلتهم	ar	1.0	1.0	1	0	1.0
2206	كل تبن بس يا لحجي	كل تبني هو ضبابي.	ar	1.0	1.0	1	0	1.0
2208	حسناً، تباً لك، أيها الأحمق، اتمنى موتك، سأقتلك.	حسناً، أتمنى لو كنت ميتاً	ar	1.0	1.0	1	1	1.0
2211	انت قلت شراميط شو بدي قول بعد في وصف تاني	"لقد قلت ""الروبيان"" ماذا يمكنني أن أقول غير ذلك؟"	ar	1.0	1.0	1	0	1.0
2214	يلعن امك مو على اساس اكل للبسس كيف صارت نومه؟؟؟؟؟؟	لا أحب أمك لأنها أكلت خوخة	ar	1.0	1.0	1	0	1.0
2219	رزق الهبل عالمجانين آه يا هبيلة	الإمدادات المهبلية للأشخاص غير المناسبين	ar	1.0	1.0	1	0	1.0
2220	الرئيس النرجسي السلبي بالنسبة لك!	الرئيس سلبي بالنسبة لك!	ar	1.0	1.0	1	0	1.0
2228	أنا أعلم، أنا متعصب فظيع، قاتل ظالم بالولادة.	أعلم، أنا متعصب، قاتل مولود غير عادل.	ar	1.0	1.0	1	1	1.0
2235	"حلوة كلمك ""مقارنتاً "" اعرف لغتك يا جاهل اولاً😂😂😂"	"حلوة هي كلمة ""تقريباً"" تعلم لغتك أولاً"	ar	1.0	1.0	1	1	1.0
2249	الليرة التركي بيتم اغتصابها وهتك عرضها قردوغان هيهجم على الخط الأحمر لانها المنقذ له ولاقتصاده الهش	الليرة التركية تتعرض للاغتصاب وتعرضها للصدمة	ar	1.0	1.0	1	1	1.0
2250	شكرا لكم على إضاعة الوقت في الدنيا لتظهروا جهلكم الفائق .	شكراً لك على إعطاء الوقت للعالم لإظهار جهلك الخارق	ar	1.0	1.0	1	0	0.6666666666666666
2255	يا له من وجهة نظر بائسة وغير ناضجة لديك!	لديك وجهة نظر سيئة	ar	1.0	1.0	1	1	0.5
2257	لكنك توافق على أن رجل مجنون مثل الأسد يستخدم غاز السارين على مواطنيه.	لكنك توافق على أن الأسد يستخدم غاز السارين على مواطنيه	ar	1.0	1.0	1	1	1.0
2260	من شجعت الاهلي وهذي العلامات كلها فيني يلعن ابوك فريق	من الذي شجع أهل بيت وكل هذه العلامات فيّ؟	ar	1.0	1.0	1	0	1.0
2261	اللعنة هل حدث للمسيرة؟	ماذا حدث للمسيرة؟	ar	1.0	1.0	1	1	1.0
2275	قتلتم انبل واطهر رجل عرفته الساحة الاسلاميه وانتم يامدعين القيادة تتفرجون ألا لعنة الله عليكم وعلى من والاكم	لقد قتلتم الرجل الذي عرفه الميدان الإسلامي وأنتم، القادة،	ar	1.0	1.0	1	1	1.0
2279	أتمنى أن يضربوا بعضهم البعض ياسخيف	آمل أن يضربوا بعضهم البعض	ar	1.0	1.0	1	1	1.0
2285	غرامة على عدم لبس الكمامة وحظر 24 ساعة يومي الجمعة والسبت، حكومة قحاب مفيهاش شك هادي	غرامة لعدم ارتداء غطاء فم وحظر التجول لمدة 24 ساعة يوم الجمعة والسبت	ar	1.0	1.0	1	1	1.0
2291	يلعن ابوك ويلعن ابو ياللي بيتطاول على السيد حسن قائد المقاومه ويتطاول على رجال الرجال ويلعن ابو ا	انه يلعن والدك و يلعن والد يالي، انه يتغذى على السيد	ar	1.0	1.0	1	0	0.5
2300	مدري مين يقتل طفل وحده عشان ما بدالته الحب يلعن ابوك ي ززقق	الأم (مين) تقتل طفلة وحيدة لما تحولت إليه	ar	1.0	1.0	1	0	1.0
2302	لعنة الله على من قتل نفس بغير حق في العالم كله لعنة الله على حافظ جحش النصيري وجيشه اللذي	اللعنة على من قتل روحاً بغير حق في العالم كله اللعنة على حفيظ جح	ar	1.0	1.0	1	1	0.8333333333333334
2306	اسمع يا جحش كل كلامك وسبك وشتمك لا يعنينا شي هو سوال واذا انت من صلب رجال جاوبه شو قدم…	اسمعوا يا قوم كل كلامكم و إهاناتكم لا تعني لنا شيئاً	ar	1.0	1.0	1	1	1.0
2307	روبا قردوغان يموت سياسيا وشعبيا وأصبح فى النزع الأخير.مات حلم الخلافه.فقد الأمل فى دخول أتحاد أو	موت روبا كاردوغان أصبح القشة الأخيرة	ar	1.0	1.0	1	0	0.8333333333333334
2308	وأشك أن البحرية الصينية البائسة يمكنها هزيمة البحرية الكندية.	وأشك أن البحرية الصينية يمكنها هزيمة البحرية الكندية	ar	1.0	1.0	1	1	1.0
2318	اذهب خلف المجرمين لا تزرع الأغبياء!	إذهب خلف المجرمين، لا تنضج	ar	1.0	1.0	1	1	1.0
2321	ايه انا اقصد كذا لان قبل كنت انا ادعسك	نعم، أعني، هذا لأنني كنت أتصل بكِ للتو	ar	1.0	1.0	1	0	0.6666666666666666
2335	عدد لا يحصى من الحماقات قد رصدت من قبلي.	لقد رصدتُ أخطاءً لا حصر لها	ar	1.0	1.0	1	1	1.0
2336	يا سلام يعني سويت خير تعطيهم خويك وربي ادعسك على ذي الكلمة ماشي	السلام يعني الحلاوة، والخير يعني إعطائهم أخيك، وبارك الله لك لذلك	ar	1.0	1.0	1	0	0.6666666666666666
2357	مجرد عرض آخر من المشاكل التي لم تتم الموافقة عليها تماما من قبل الزعيم الغبي	مجرد عرض آخر للمشاكل التي لم يتم الموافقة عليها بالكامل من قبل الرئيس.	ar	1.0	1.0	1	1	1.0
2364	كنا بنتخانق مين جامعات خاصة و مين جامعات صعايدة	كنا نخنق الكليات الخاصة والكليات الناشئة	ar	1.0	1.0	1	1	0.8333333333333334
2365	والله 😅 شراميط تصلحن لبعض الله يوفقكن ❤ ️ 🌚	رباه، الجمبري جيد لبعضهم البعض.	ar	1.0	1.0	1	0	1.0
2374	مجنون مثل الثعلب، أبقى الرئيس ترامب الماكر جيمس كومي في وضع مستقيم وضيق.	الرئيس ترامب أبقى جيمس كومي في مكان ضيق	ar	1.0	1.0	1	1	1.0
2378	هذا الي قدرتو عليه عليكم لعنة الله المنظمات هي أكثر من تنتهك حقوق الإنسان وانت في مواقع ال…	هذا ما أنت قادر عليه، المنظمات هي أسوأ انتهاك لحقوق الإنسان،	ar	1.0	1.0	1	0	1.0
2388	حزم الانفصال السخية اللعينة !	! تعويضات سخية جداً	ar	1.0	1.0	1	0	1.0
2389	للحين حاقد على ابوي عشان وريته وحده شعرها بينك و نفسي اصبغ زيها و قال هذا لون قحاب	عندما حسدت والدي لرؤيته وحده، شعرها بينك وبيني	ar	1.0	1.0	1	0	1.0
2391	من الذي جنح للسلام يا جحش ومن الذي قدم التنازلات من أجل السلام ومن الذي تنصل من الاتفاقيات ولا هو كلام وبس	من ذهب إلى السلام من قدم تنازلات من أجل السلام من خرق المعاهدات	ar	1.0	1.0	1	1	0.8333333333333334
2394	السيسي هز عرش قردوغان. سحب من تحت قدمه بساط الخلافه والسلطان. سقط على جنبه يبكي مثل النسوان. وحصار فى ليبيا والمتو…	السيسي يهز عرش كردستان، يسحب سجادة خليفه و	ar	1.0	1.0	1	0	0.8333333333333334
2399	آسف، كيلي، لا نريدك أو فحمك القذر هنا في كندا.	آسف يا (كيلي) ، لا نريدك أنت أو فحمك هنا في (كندا)	ar	1.0	1.0	1	1	1.0
