Unnamed: 0	toxic_sentence	neutral_sentence	lang	toxic_fluency	neutral_fluency	fluency_score	content_score	toxic_pairwise_score
702	तो जेल भेजो ना। यहाँ क्या रंडी रोना रो रहे हो?	तो उसे जेल में मत भेजो। तुम क्यों रो रहे हो?	hi	1	1.0	1	1	1.0
722	अरे ओ महबूबा रंडी की रानी तेरे को तो दर्द इसलिए हो रहा है ना कि तेरा यार पाकिस्तान वर्ल्ड कप से बाहर हो गया	ओह, रानी रंडी, आप चोट कर रहे हैं क्योंकि अपने दोस्त पाकिस्तान से बाहर है	hi	1	1.0	1	0	0.5
731	अपना नाम रंडी रख ले ज़्यादा अच्छा लगेगा.	मैं खुद को रैंडी कहना पसंद करूंगा।	hi	1	1.0	1	0	0.8333333333333334
733	भड़वों ने गुजरात ट्रांसफर के बहाने दो इंच की जगह के लिए इसकी नोकरी छीन ली	भीड़ ने गुजरात ट्रांसफर के बहाने दो इंच की जगह के लिए उसकी नौकरी छीन ली।	hi	1	1.0	1	1	1.0
736	लेकिन यह भी साफ है रंडी कि धोनी कोहली से बेहतर है 	लेकिन यह भी स्पष्ट है कि धोनी कोहली से बेहतर हैं।	hi	1	1.0	1	1	1.0
740	धमकी किसे दे रहा है बे. सूअर की औलाद.	कौन बे धमकी दे रहा है?	hi	1	1.0	1	0	1.0
746	इन भोसडी वालों को कोई बताओ कितने अकाउंट हैं	किसी को इन लोगों को बताएं कि उनके पास कितने खाते हैं	hi	1	1.0	1	1	1.0
749	कमीने, दुश्मन से गले मिल गये?	आप दुश्मन मिल गया?	hi	1	1.0	1	1	1.0
754	धोनी के लास्ट बाल पे सिक्स मारते ही  भोसडीके पागलों की तरह चिल्ला रहे थे || देखो सालों भेनचोद को	जब धोनी का आखिरी बाल कटवाने में 6 अंक थे, तो बोसदी चिल्ला रहे थे	hi	1	1.0	1	0	0.8333333333333334
758	भोसडीके ये सोच जो एक जानवर से भी प्यार करता है वो इंसानो के लिए कितना अच्छा सोचता होगा	भोसडी ने सोचा कि जो पशु से भी प्रेम करता है, वह कितना अच्छा करता है।	hi	1	1.0	1	1	0.5
766	भोसडीके थोड़ा सा तो शर्म कर	भोसडी के लिए थोड़ी शर्म की बात है।	hi	1	1.0	1	1	0.5
776	अबे कटे लंड के औलाद, रंडी  सुन, अगर गलत को गलत मान रहे हो तो मर्यादित भाषा में टिप्पणी करो।	सुनो, रैंडी, अगर आपको लगता है कि गलत गलत है, तो विनम्रता से टिप्पणी करें	hi	1	1.0	1	1	0.6666666666666666
783	भैनचोद आत्महत्या की तैयारी कर रहा है ?	भैंचोद आत्महत्या करने की योजना बना रहा है?	hi	1	1.0	1	1	0.5
786	भेनचोद झोपड़ियाँ वालो को IPhone और विमान की टिकट कौन देता है |	कौन देता है झुग्गी-झोपड़ी के निवासियों को आईफोन और हवाई जहाज के टिकट?	hi	1	1.0	1	0	1.0
788	भोसड़ीके अपनी टीम को खेलना नही आता और हमे गुरु ज्ञान दे रहा है।	भोसादी अपनी टीम को कैसे खेलना जानते नहीं हैं और गुरु ज्ञान हैं	hi	1	1.0	1	1	0.6666666666666666
803	दलाल मीडिया पालतू कुत्तो की तरह भोंकना स्टार्ट कर देती है?	मीडिया भौंकने लगा	hi	1	1.0	1	0	1.0
807	भडवे सूअर कभी तो गलत का विरोध करा करो 	कभी कभी तुम एक बुरा सूअर हो.	hi	1	1.0	1	0	0.6666666666666666
814	मोदी क्या तेरा फूफा है भेनचोद ?	मोदी आपका पुतला वेंचुड़ है?	hi	1	1.0	1	1	1.0
815	गुजरात के ग़द्दार निष्काशित क़ातिल IPS संजीव भट्ट को उम्र केद...!!	गुजरात के पूर्व हत्यारे आईपीएस संजीव भट्ट को आजीवन कारावास की सजा सुनाई गई है।	hi	1	1.0	1	1	1.0
818	अपनी ट्रेनों को भी कभी चेक कर लिया करो ।।ट्रेनों के ऊपर सुअर के लिये गाली लिखते है |	कभी-कभी अपनी ट्रेनों की जाँच करें।	hi	1	1.0	1	0	1.0
822	अब वो कटु भड़वा सुअर ओवेसी कहाँ चला गया।	अब वह ओवैसी चला गया है।	hi	1	1.0	1	1	1.0
831	भोसडीके अगली बार CD बना तो लाइटिंग अच्छी लगाना !	अगली बार जब भोसडी सीडी बनाएगी, तो लाइट्स ठीक कर दो!	hi	1	1.0	1	0	0.6666666666666666
833	भेनचोद इंग्लिश फैन्स सिर्फ ताली मारने को बैठै रहते हैं।	कभी-कभी इंग्लिश प्रशंसक बस बैठकर ताली बजाते हैं।	hi	1	1.0	1	1	1.0
836	भोसडीके अच्छे से बोल रहा हूँ तो तुम्हारा मूड खराब हो रहा है	इसे हल्के ढंग से कहने के लिए, आप एक बुरे मूड में हैं।	hi	1	1.0	1	0	1.0
846	नहीं खा रहा है तो मरने दो भेनचोद को..	अगर तुम नहीं खाओगे, तो तुम मर जाओगे।	hi	1	1.0	1	0	1.0
847	ये कुकूर मुत्ते की औलाद है, जो  बच्चे ,महिला ,ओर बुजुर्ग पर हाथ चलता है वो भड्वा, दलाल, हैं	ये हैं मुट्ठी के बेटे, बच्चे, महिलाएं और बूढ़े लोग जो हैं	hi	1	1.0	1	0	1.0
849	शोएब चरसी अख्तर एक उभरती टीम का मजाक उड़ाते हुए	शोएब चारीसी अख्तर एक उभरती हुई टीम का मजाक उड़ा रहे हैं	hi	1	1.0	1	1	0.6666666666666666
853	ये हरामी वही है जिसने उसको जीते जी मार डाला ||	इस harami उसे जीवित मारा है	hi	1	0.5	0	0	0.5
864	अबे हरामी, कमीने, चोर , बेईमान तुझे डिटेल्स पता ही नही है	आप एक बेईमान आदमी हैं. आप विवरण नहीं जानते हैं.	hi	1	1.0	1	0	1.0
865	कौन बना रहा है भेनचोद ऐसे मीम. आधे घंटे से हँस रहा हूँ.	कौन ऐसा मीम बना रहा है? मैं आधे घंटे से हंस रहा हूं।	hi	1	1.0	1	0	1.0
869	दोनों भड़वे  हो और दलाल तू पैसों का है 	आप एक बुरे व्यक्ति और एक पैसा दलाल दोनों हैं।	hi	1	1.0	1	0	1.0
872	अब पत्रकार के ऊपर पेशाब कर दिया जा रहा है।	अब पत्रकार पर पेशाब किया जा रहा है	hi	1	1.0	1	1	0.6666666666666666
875	हो गया न्याय? यही होता है जब एक एक्टर नेता बनकर लोगों का चुतिया काटता है |	यह क्या होता है जब एक अभिनेता एक नेता बन जाता है और लोगों के लंड कटौती	hi	1	1.0	1	0	0.3333333333333333
878	चुप कर भोसडीके, कौन सा दूध का धुला है तू	आप किस तरह के दूध धोने का उपयोग कर रहे हैं?	hi	1	1.0	1	0	1.0
906	रंडी की नाजायज औलाद  इस्तीफा दो	रंडी के अवैध बच्चों ने इस्तीफा दे दिया	hi	1	1.0	1	0	0.5
911	तू कौन है भैनचोद.... चल निकल यहाँ से	तुम कौन हो? यहाँ से बाहर जाओ.	hi	1	1.0	1	1	1.0
913	भोसडीके जिसने भी इसे इडिट किया है उसे भारत रत्न मिलना चाहिए...	भोसडीकी, जिसने भी इसे संपादित किया उसे भारत रत्न मिलना चाहिए।	hi	1	1.0	1	1	0.5
917	जिसका बाप ही हरामी उसका बेटा क्या बनेगा हरामी की औलाद हरामी ही होंगी।	क्या होगा बेटे जिसका पिता एक harami है?	hi	1	1.0	1	0	0.6666666666666666
919	भांड सरकार ऐसे लोगों को टिकट देती है जिन्हें लोगों से कोई मतलब नही बस जीत से मतलब है |	सरकार ऐसे लोगों को टिकट देती है जो लोगों की परवाह नहीं करते, केवल जीतने के बारे में	hi	1	1.0	1	0	0.8333333333333334
923	भारत की रंडी मीडिया के कुछ रण्डी और भड़वे  एंकरों ने भारत को बहुत ही नीचे स्तर पर लाकर खड़ा कर दिया है।   	भारत के कुछ रंडी और खूनी मीडिया के रंडी एंकरों ने	hi	1	1.0	1	0	0.5
932	अरे भाई कोई मर्द है जो इस रंडी को सबक सिखा सके	अरे, आदमी, वहाँ एक आदमी है जो इस लड़की एक सबक सिखाने कर सकते हैं?	hi	1	1.0	1	1	1.0
948	एक सूअर दूसरों को दिल्ली से दूर ले जा रहा है..	एक सूअर दूसरों को दिल्ली से दूर ले जा रहा है।	hi	1	1.0	1	1	0.5
963	कितना बड़ा मादरचोद है तु	क्या एक बुरा व्यक्ति आप कर रहे हैं	hi	1	1.0	1	0	1.0
972	मजहब देख कर कैंडल मार्च निकालने वालो  तुमसे अच्छे तो कुत्ते है	तुम कुत्ते से बेहतर हो	hi	1	1.0	1	0	0.8333333333333334
973	भोंसड़ी के कैसी इज्जत देते हो बे?	आप स्टू के लिए क्या सम्मान है?	hi	1	1.0	1	0	1.0
977	हंस मत भोसडीके... अपनी अपनी परंपरा है	हंसो मत, Bhosdique... यह अपनी परंपरा है	hi	1	1.0	1	1	0.5
979	क्या मालूम भोसडीके अपनी मां बहनों को भी ऐसे ही बोलता हो रंडी !!	मुझे आश्चर्य है कि अगर Bhosdi अपनी माँ और बहनों को भी इस तरह बुलाता है, रंडी	hi	1	1.0	1	0	0.6666666666666666
980	ज़िंदगी की यही रीत हैं..!  पीठ पीछे सब कमीने  और सामने सब स्वीट हैं..!  	यह जीवन का तरीका है, सभी बुरे लोगों के पीछे और सभी मिठाई में	hi	1	1.0	1	0	0.8333333333333334
985	सही है सुअर सुअर ही होता है |	यह सही है.	hi	1	1.0	1	0	1.0
999	चल निकल तेरी मां की चूत भोसडीके	दूर जाओ.	hi	1	1.0	1	0	1.0
1000	मुंह में दहीं जम जायेगा। भडवा बोलेगा तक नहीं	दांत मुंह में जमे हुए होंगे।	hi	1	1.0	1	0	1.0
1006	नौटकिबाजी करना कोई इस हलाल की पैदाइश से सिखे   रंडी हरामी	चाल चलाने के लिए, इस हलाल रंडी हर की रचना से सीखना चाहिए	hi	1	1.0	1	1	0.3333333333333333
1008	लड़का ; पापा पोकेट मनी बढ़ा दो जिम जोईन करना है ....  बाप ; आंड़ खुजाते बोला ... भोसडिके बाथरूम को तो जिम बना रखा है	लड़का: पापा, जिम में दाखिला लेने के लिए आपको अपने जेब के पैसे जुटाने होंगे	hi	1	1.0	1	0	1.0
1011	अगर वो ऐक्टिंग छोड़ रही है़ तो तुझे कीड़े काहे कुलबुला रहे हैं	अगर वह अभिनय छोड़ दिया है, तुम उसे क्यों परेशान कर रहे हैं?	hi	1	1.0	1	1	1.0
1014	आप लौड़े ने अधिकार छीने और हमने अधिकार दिए हैं	तुम लोगों ने शक्ति ली और हमने शक्ति दी।	hi	1	1.0	1	0	1.0
1019	अजी ये गाँड फ़टी का भड़वा है 	यह बुरा है.	hi	1	1.0	1	0	1.0
1020	आज के बाद उसका नाम तमीज से लेना वरना तुम्हारी मां चोद	अब से तुम उसे तामीज़ या अपनी माँ नहीं कह सकते।	hi	1	1.0	1	0	1.0
1028	गजब बुमराह डंडा गाँड़ में घुसा दिया	महान, भयानक, दुष्ट	hi	1	1.0	1	0	1.0
1035	लेकिन ऐसा भी कंही नही लिखा कि दूसरे धर्म की हम गांड मार ले ।	लेकिन यह नहीं कहता है कि हमें अन्य धर्मों के खिलाफ कार्रवाई करनी चाहिए।	hi	1	1.0	1	1	1.0
1049	टीआरपी के चक्कर में जितनी गाली खायी है अगर उससे पेट ना भरा हो तो और कुछ नौटन्की करो.	यदि आप टीआरपी में मिले दुर्व्यवहार की मात्रा से संतुष्ट नहीं हैं	hi	1	1.0	1	0	1.0
1050	ये देखो मादरचोद धर्म भी बदल लिया	देखो, मदर चड ने भी अपना धर्म बदल लिया है।	hi	1	1.0	1	0	0.5
1055	जनता को भी तो मालूम चलना चाहिए कि कितना जान निगल गए हो तुम लोग ..	जनता को पता होना चाहिए कि आपने कितने लोगों की जान ले ली है।	hi	1	1.0	1	1	0.5
1057	ये संघी भड़वा सबसे ज्यादा नफरतों का व्यापार करता है अपने चैनल पर	इस संघीय छापेमारी अपने चैनल पर सबसे ज्यादा नफरत व्यक्ति है.	hi	1	1.0	1	0	1.0
1060	सुअर कि औलाद जो दिल्ली में हुआ वो क्या था उस पर तेरी कोई प्रतिक्रिया नहीं आयीं ?	दिल्ली में जो हुआ उस पर आपकी कोई प्रतिक्रिया नहीं थी, है ना?	hi	1	1.0	1	0	1.0
1061	नीम का पत्ता कड़वा है, जो उन सालो की मदद कर रहा है वो सरकार साली भड़वी है |	नीम का पत्ता कड़वा है, सरकार जो उन वर्षों में मदद कर रही है वह एक कड़वा-मीठा है	hi	1	1.0	1	1	1.0
1075	शर्म आनी चाहिये हरामी को अभी भी बगल में बैठा है मादरचोद ।	जो अभी भी उसके बगल में बैठा है, उस अपराधी को शर्म आनी चाहिए।	hi	1	1.0	1	0	1.0
1079	क्रिकेट की कसम तुमारी गांड तोड़ देंगे..	मैं क्रिकेट की कसम खाता हूँ, मैं तुम्हें हरा दूंगा।	hi	1	1.0	1	0	1.0
1085	सारी सरकार रंडी रोना करती दिखती..	पूरी सरकार रो रही थी	hi	1	1.0	1	0	1.0
1091	कुछ कमीने क़त्ल कर देते है	कुछ लोग मारते हैं।	hi	1	1.0	1	1	1.0
1100	बहनचोद भीख मांगने मे हमेशा आगे क्यों रहते हो ?	तुम हमेशा पहले क्यों भीख मांगती हो, बहनें?	hi	1	1.0	1	1	1.0
1102	अबे भो्‍सड़ीके GB रोड की पैदाइश क्यू इतना राहुल गांधी का मूत पीते हो ?	आप राहुल गांधी का पेशाब इतना क्यों पीते हैं?	hi	1	1.0	1	1	0.8333333333333334
1106	अब तो सच बोल दे भोसडीके	अब सच बताओ।	hi	1	1.0	1	1	1.0
1107	जो कमीने लोग ये कह रहे है कि एयर स्ट्राइक सेना ने किया मोदीजी ने नही,	जो लोग कह रहे हैं कि हवाई हमले सेना ने किए हैं न कि मोदी जी ने।	hi	1	1.0	1	1	0.5
1108	तो भैनचोद क्या नींबू पानी और  क्या रसना    	तो, नींबू पानी और नींबू का रस के बीच क्या अंतर है?	hi	1	1.0	1	0	1.0
1118	बहन बेटी की इज्जत लुटवाएँगे  और फ़िर बेटी बढ़ाओ-बेटी बचाओ का नारा बेशर्मों की तरह लगाएंगे।	बहन बेटी की गरिमा छीन लेगी और फिर बेटी को उठाया जाएगा और	hi	1	1.0	1	1	0.8333333333333334
1121	जायरा वसीम को लेके जो रंडी का रोना रो रही है	ज़ायरा वसीम, जो रो रही है	hi	1	1.0	1	0	1.0
1135	बाकी सब लोग तो चुतियापा करने के लिए पैदा हुए है .	बाकी सब लोग एक मजाकिया होने के लिए पैदा हुए हैं।	hi	1	1.0	1	0	1.0
1136	इस को पहले अरेस्ट करके खूब कुटाई करनी चाहिए जैसे सिनेमा में दिखाते हैं 	उसे गिरफ्तार कर फिल्मों की तरह पीटा जाना चाहिए।	hi	1	1.0	1	0	0.8333333333333334
1157	भेनचोद अब कहा गया इस देश का गांडु कानुन हद हो गयी	देश के कानून को एक धोखेबाज कहा गया है।	hi	1	1.0	1	0	1.0
1164	दलाल मीडिया को भड़वा गिरी करने के लिए काम पर लगा देते है ?	दलालों ने मीडिया का इस्तेमाल दंगा भड़काने के लिए किया?	hi	1	1.0	1	0	0.8333333333333334
1165	गोदी मीडिया का ऐतिहासिक दोगलापन |	डॉक मीडिया की ऐतिहासिक द्वैतवाद।	hi	1	1.0	1	1	0.8333333333333334
1174	इन लान्डीयो को पता है की सूअर मीडिया कूछ नही कहेगा।	ये लोग जानते हैं कि मीडिया कुछ नहीं कहेगा।	hi	1	1.0	1	0	0.8333333333333334
1178	क्योंकि उसने तुझे बुलाना छोड़ दिया है ना तलवा चाटने के लिए 	क्योंकि वह अपनी तलवार चाटना आप कॉल बंद कर दिया.	hi	1	1.0	1	1	0.8333333333333334
1188	बुखारी का बुखार और गांड का खुमार दोनों निकाल देंगे	बुखार और जुकाम दोनों दूर हो जाएंगे।	hi	1	1.0	1	0	1.0
1189	इसमे भोसडीके कहां से आ गए ?	बोसडिक कहाँ से आया?	hi	1	1.0	1	0	0.8333333333333334
1191	दलाली क्यों करती है ? तेरी खुजली हम मिटा देंगे!	आपको दंत चिकित्सक के पास क्यों जाना है?	hi	1	1.0	1	0	1.0
1194	बाकी का मीडिया सूअर बिका हुआ है। बिकाऊ सूअर मीडिया।	बाकी मीडिया को सुअर मीडिया के रूप में बेचा जाता है।	hi	1	1.0	1	1	0.6666666666666666
1199	वही या रंडिया है रंडी केकोठे के गुलाम.	वह या रंडी रंडी का गुलाम है।	hi	1	1.0	1	1	0.5
